,network,protocol,seeding_budget,mi_value,repetition_run,diffusion_len,active_actors_prct,seed_actors_prct,gain
198,er2,OR,2,0.7,1,1,2.1,2.0,0.1020408163265307
199,er3,OR,2,0.7,1,1,3.0,2.0,1.0204081632653061
200,er5,OR,2,0.7,1,1,2.3,2.0,0.3061224489795917
201,eu_trans_1,OR,2,0.7,1,0,3.1746031746031744,3.1746031746031744,0.0
202,eu_transportation,OR,2,0.7,1,2,2.877697841726619,2.158273381294964,0.7352941176470592
203,lazega,OR,2,0.7,1,0,2.8169014084507045,2.8169014084507045,0.0
204,sf1,OR,2,0.7,1,0,2.0,2.0,0.0
205,sf2,OR,2,0.7,1,1,2.1,2.0,0.1020408163265307
206,sf3,OR,2,0.7,1,1,2.1,2.0,0.1020408163265307
207,sf5,OR,2,0.7,1,1,4.3,2.0,2.346938775510204
208,aucs,OR,2,0.8,1,5,21.311475409836063,3.278688524590164,18.644067796610166
209,ckm_physicians,OR,2,0.8,1,0,2.0746887966804977,2.0746887966804977,0.0
210,er1,OR,2,0.8,1,0,2.0,2.0,0.0
211,er2,OR,2,0.8,1,1,2.1,2.0,0.1020408163265307
212,er3,OR,2,0.8,1,1,3.0,2.0,1.0204081632653061
213,er5,OR,2,0.8,1,1,2.3,2.0,0.3061224489795917
214,eu_trans_1,OR,2,0.8,1,0,3.1746031746031744,3.1746031746031744,0.0
215,eu_transportation,OR,2,0.8,1,2,2.877697841726619,2.158273381294964,0.7352941176470592
216,lazega,OR,2,0.8,1,0,2.8169014084507045,2.8169014084507045,0.0
217,sf1,OR,2,0.8,1,0,2.0,2.0,0.0
218,sf2,OR,2,0.8,1,1,2.1,2.0,0.1020408163265307
219,sf3,OR,2,0.8,1,1,2.1,2.0,0.1020408163265307
220,sf5,OR,2,0.8,1,1,4.3,2.0,2.346938775510204
221,aucs,OR,2,0.9,1,5,21.311475409836063,3.278688524590164,18.644067796610166
222,ckm_physicians,OR,2,0.9,1,0,2.0746887966804977,2.0746887966804977,0.0
223,er1,OR,2,0.9,1,0,2.0,2.0,0.0
224,er2,OR,2,0.9,1,1,2.1,2.0,0.1020408163265307
225,er3,OR,2,0.9,1,1,3.0,2.0,1.0204081632653061
226,er5,OR,2,0.9,1,1,2.3,2.0,0.3061224489795917
227,eu_trans_1,OR,2,0.9,1,0,3.1746031746031744,3.1746031746031744,0.0
228,eu_transportation,OR,2,0.9,1,2,2.877697841726619,2.158273381294964,0.7352941176470592
229,lazega,OR,2,0.9,1,0,2.8169014084507045,2.8169014084507045,0.0
230,sf1,OR,2,0.9,1,0,2.0,2.0,0.0
231,sf2,OR,2,0.9,1,1,2.1,2.0,0.1020408163265307
232,sf3,OR,2,0.9,1,1,2.1,2.0,0.1020408163265307
233,sf5,OR,2,0.9,1,1,4.3,2.0,2.346938775510204
234,aucs,OR,3,0.1,1,2,100.0,3.278688524590164,100.0
235,ckm_physicians,OR,3,0.1,1,4,100.0,3.319502074688797,99.99999999999999
236,er1,OR,3,0.1,1,4,100.0,3.0,100.0
237,er2,OR,3,0.1,1,4,100.0,3.0,100.0
238,er3,OR,3,0.1,1,3,100.0,3.0,100.0
239,er5,OR,3,0.1,1,2,100.0,3.0,100.0
240,eu_trans_1,OR,3,0.1,1,0,3.1746031746031744,3.1746031746031744,0.0
241,eu_transportation,OR,3,0.1,1,4,100.0,3.117505995203837,100.0
242,lazega,OR,3,0.1,1,2,100.0,4.225352112676056,100.0
