,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
12,arxiv,OR,1,0.7,13,5.5883398506932105,1.0024884464984003,4.63228957196208,degree_centrality_discount
13,timik1q2009,OR,1,0.7,8,25.16125895432887,1.0015882791481638,24.40409927313208,degree_centrality_discount
14,arxiv,OR,1,0.8,5,3.6189121933878425,1.0024884464984003,2.642918701522551,degree_centrality_discount
15,timik1q2009,OR,1,0.8,7,20.22624874396292,1.0015882791481638,19.41916050029468,degree_centrality_discount
16,arxiv,OR,1,0.9,4,3.4198364735158195,1.0024884464984003,2.4418270611893136,degree_centrality_discount
17,timik1q2009,OR,1,0.9,7,18.396486337557945,1.0015882791481638,17.570885993058745,degree_centrality_discount
18,arxiv,OR,2,0.1,9,62.04052612868824,2.0049768929968006,61.26387578901545,degree_centrality_discount
19,timik1q2009,OR,2,0.1,5,99.07944637126836,2.001555865287997,99.06064464914748,degree_centrality_discount
20,arxiv,OR,2,0.2,13,58.407394241023816,2.0049768929968006,57.55641007037654,degree_centrality_discount
21,timik1q2009,OR,2,0.2,5,99.07944637126836,2.001555865287997,99.06064464914748,degree_centrality_discount
22,arxiv,OR,2,0.3,17,51.63881976537505,2.0049768929968006,50.64935064935064,degree_centrality_discount
23,timik1q2009,OR,2,0.3,5,99.05027389711842,2.001555865287997,99.03087634577538,degree_centrality_discount
24,arxiv,OR,2,0.4,10,35.78386064699609,2.0049768929968006,34.46999927446855,degree_centrality_discount
25,timik1q2009,OR,2,0.4,6,98.82661826196882,2.001555865287997,98.80265268658938,degree_centrality_discount
26,arxiv,OR,2,0.5,13,18.77710629221472,2.0049768929968006,17.11528694768918,degree_centrality_discount
27,timik1q2009,OR,2,0.5,8,96.88178665197238,2.001555865287997,96.81809912845024,degree_centrality_discount
28,arxiv,OR,2,0.6,11,17.49733380732314,2.0049768929968006,15.809330334469996,degree_centrality_discount
29,timik1q2009,OR,2,0.6,10,96.74402774626432,2.001555865287997,96.67752658474872,degree_centrality_discount
30,arxiv,OR,2,0.7,7,10.238179879132598,2.0049768929968006,8.401654211710078,degree_centrality_discount
31,timik1q2009,OR,2,0.7,15,93.98722893909436,2.001555865287997,93.86442191608648,degree_centrality_discount
32,arxiv,OR,2,0.8,6,7.067188055456808,2.0049768929968006,5.165783936733657,degree_centrality_discount
33,timik1q2009,OR,2,0.8,8,32.25989433081586,2.001555865287997,30.876345775381616,degree_centrality_discount
34,arxiv,OR,2,0.9,5,6.661926768574476,2.0049768929968006,4.75223100921425,degree_centrality_discount
35,timik1q2009,OR,2,0.9,7,27.924540533532134,2.001555865287997,26.45244513536309,degree_centrality_discount
36,arxiv,OR,3,0.1,9,62.04052612868824,3.0003554923569142,60.86637836253024,degree_centrality_discount
37,timik1q2009,OR,3,0.1,5,99.07944637126836,3.0015234514278304,99.05096073517124,degree_centrality_discount
38,arxiv,OR,3,0.2,13,58.833985069321,3.0003554923569142,57.56065381514329,degree_centrality_discount
39,timik1q2009,OR,3,0.2,5,99.07944637126836,3.0015234514278304,99.05096073517124,degree_centrality_discount
40,arxiv,OR,3,0.3,12,52.39957340917171,3.0003554923569142,50.92721542182805,degree_centrality_discount
41,timik1q2009,OR,3,0.3,5,99.05027389711842,3.0015234514278304,99.02088554720136,degree_centrality_discount
42,arxiv,OR,3,0.4,12,37.84571631709918,3.0003554923569142,35.92318405042879,degree_centrality_discount
43,timik1q2009,OR,3,0.4,6,98.82661826196882,3.0015234514278304,98.7903091060986,degree_centrality_discount
44,arxiv,OR,3,0.5,11,20.803412726626377,3.0003554923569142,18.353734515868943,degree_centrality_discount
45,timik1q2009,OR,3,0.5,8,96.88178665197238,3.0015234514278304,96.78529657477024,degree_centrality_discount
46,arxiv,OR,3,0.6,10,19.665837184500536,3.0003554923569142,17.180971926995532,degree_centrality_discount
47,timik1q2009,OR,3,0.6,9,96.74402774626432,3.0015234514278304,96.64327485380116,degree_centrality_discount
48,arxiv,OR,3,0.7,11,12.883043014575188,3.0003554923569142,10.188374990837794,degree_centrality_discount
49,timik1q2009,OR,3,0.7,13,93.98722893909436,3.0015234514278304,93.80116959064328,degree_centrality_discount
50,arxiv,OR,3,0.8,6,9.512975471027373,3.0003554923569142,6.7140658213003,degree_centrality_discount
51,timik1q2009,OR,3,0.8,16,46.8185796246475,3.0015234514278304,45.17293233082707,degree_centrality_discount
52,arxiv,OR,3,0.9,5,8.979736935655884,3.0003554923569142,6.164333357765888,degree_centrality_discount
53,timik1q2009,OR,3,0.9,7,36.35700625587501,3.0015234514278304,34.38763575605681,degree_centrality_discount
54,arxiv,OR,4,0.1,9,62.41734802701742,4.002843938855315,60.85024440823582,degree_centrality_discount
55,timik1q2009,OR,4,0.1,5,99.07944637126836,4.001491037567663,99.0410750763932,degree_centrality_discount
56,arxiv,OR,4,0.2,13,59.175257731958766,4.002843938855315,57.47296696785662,degree_centrality_discount
57,timik1q2009,OR,4,0.2,5,99.07944637126836,4.001491037567663,99.0410750763932,degree_centrality_discount
58,arxiv,OR,4,0.3,12,52.99680056878777,4.002843938855315,51.03688342467783,degree_centrality_discount
59,timik1q2009,OR,4,0.3,5,99.05027389711842,4.001491037567663,99.0106866105043,degree_centrality_discount
60,arxiv,OR,4,0.4,11,39.72982580874511,4.002843938855315,37.21670863575767,degree_centrality_discount
61,timik1q2009,OR,4,0.4,6,98.82661826196882,4.001491037567663,98.77770837202236,degree_centrality_discount
62,arxiv,OR,4,0.5,10,23.263419836473517,4.002843938855315,20.063694267515924,degree_centrality_discount
63,timik1q2009,OR,4,0.5,8,96.88178665197238,4.001491037567663,96.75181064609254,degree_centrality_discount
64,arxiv,OR,4,0.6,9,22.246711695698544,4.002843938855315,19.00459191230929,degree_centrality_discount
65,timik1q2009,OR,4,0.6,8,96.74402774626432,4.001491037567663,96.60830955717252,degree_centrality_discount
66,arxiv,OR,4,0.7,11,15.087095627444011,4.002843938855315,11.546437564805217,degree_centrality_discount
67,timik1q2009,OR,4,0.7,11,93.98722893909436,4.001491037567663,93.73659953066704,degree_centrality_discount
68,arxiv,OR,4,0.8,7,11.802346249555637,4.002843938855315,8.12472226336839,degree_centrality_discount
69,timik1q2009,OR,4,0.8,21,88.73294220608732,4.001491037567663,88.26329917444667,degree_centrality_discount
70,arxiv,OR,4,0.9,6,11.190899395662992,4.002843938855315,7.487779588209153,degree_centrality_discount
71,timik1q2009,OR,4,0.9,7,44.22871219733558,4.001491037567663,41.90400621275303,degree_centrality_discount
72,arxiv,OR,5,0.1,9,62.61642374688944,5.005332385353714,60.64665818426764,degree_centrality_discount
73,timik1q2009,OR,5,0.1,5,99.07944637126836,5.001458623707497,99.03098130203357,degree_centrality_discount
74,arxiv,OR,5,0.2,13,59.62317810167082,5.005332385353714,57.49569642990794,degree_centrality_discount
75,timik1q2009,OR,5,0.2,5,99.07944637126836,5.001458623707497,99.03098130203357,degree_centrality_discount
76,arxiv,OR,5,0.3,11,53.601137575542126,5.005332385353714,51.156350572561934,degree_centrality_discount
77,timik1q2009,OR,5,0.3,5,99.05027389711842,5.001458623707497,99.00027296301351,degree_centrality_discount
78,arxiv,OR,5,0.4,11,41.16601493067899,5.005332385353714,38.06601302297732,degree_centrality_discount
79,timik1q2009,OR,5,0.4,6,98.82661826196882,5.001458623707497,98.76484236385969,degree_centrality_discount
80,arxiv,OR,5,0.5,9,25.33238535371489,5.005332385353714,21.398098944689764,degree_centrality_discount
81,timik1q2009,OR,5,0.5,7,96.88178665197238,5.001458623707497,96.71761976252218,degree_centrality_discount
82,arxiv,OR,5,0.6,8,24.41521507287593,5.005332385353714,20.432602350123496,degree_centrality_discount
83,timik1q2009,OR,5,0.6,8,96.74402774626432,5.001458623707497,96.5726081615941,degree_centrality_discount
84,arxiv,OR,5,0.7,14,17.127621756132243,5.005332385353714,12.761020881670532,degree_centrality_discount
85,timik1q2009,OR,5,0.7,10,93.98722893909436,5.001458623707497,93.67067012419818,degree_centrality_discount
86,arxiv,OR,5,0.8,7,13.83576253110558,5.005332385353714,9.295711398847391,degree_centrality_discount
87,timik1q2009,OR,5,0.8,17,88.73294220608732,5.001458623707497,88.13975706291797,degree_centrality_discount
88,arxiv,OR,5,0.9,6,13.11766797013864,5.005332385353714,8.539779956590074,degree_centrality_discount
89,timik1q2009,OR,5,0.9,9,51.50562380473891,5.001458623707497,48.95250443564897,degree_centrality_discount
90,arxiv,OR,6,0.1,7,63.07145396373978,6.0007109847138285,60.71401558127223,degree_centrality_discount
91,timik1q2009,OR,6,0.1,5,99.07944637126836,6.00142620984733,99.02067277022016,degree_centrality_discount
92,arxiv,OR,6,0.2,13,59.87913259864913,6.0007109847138285,57.31790333560245,degree_centrality_discount
93,timik1q2009,OR,6,0.2,5,99.07944637126836,6.00142620984733,99.02067277022016,degree_centrality_discount
94,arxiv,OR,6,0.3,11,54.71027372911482,6.0007109847138285,51.81907571288103,degree_centrality_discount
95,timik1q2009,OR,6,0.3,5,99.05027389711842,6.00142620984733,98.98963775237506,degree_centrality_discount
96,arxiv,OR,6,0.4,11,42.85815854959119,6.0007109847138285,39.21034717494896,degree_centrality_discount
97,timik1q2009,OR,6,0.4,6,98.82661826196882,6.00142620984733,98.75170261556234,degree_centrality_discount
98,arxiv,OR,6,0.5,8,27.131176679701387,6.0007109847138285,22.479388851070265,degree_centrality_discount
99,timik1q2009,OR,6,0.5,7,96.88178665197238,6.00142620984733,96.68270142588663,degree_centrality_discount
100,arxiv,OR,6,0.6,8,26.34198364735158,6.0007109847138285,21.639815445125176,degree_centrality_discount
101,timik1q2009,OR,6,0.6,8,96.74402774626432,6.00142620984733,96.5361471749513,degree_centrality_discount
102,arxiv,OR,6,0.7,12,19.025950942054745,6.0007109847138285,13.856743060282882,degree_centrality_discount
103,timik1q2009,OR,6,0.7,9,93.98722893909436,6.00142620984733,93.60333798858602,degree_centrality_discount
104,arxiv,OR,6,0.8,7,15.64166370423036,6.0007109847138285,10.25641025641026,degree_centrality_discount
105,timik1q2009,OR,6,0.8,15,88.73294220608732,6.00142620984733,88.01358644114553,degree_centrality_discount
106,arxiv,OR,6,0.9,6,14.973338073231426,6.0007109847138285,9.545420164889192,degree_centrality_discount
107,timik1q2009,OR,6,0.9,12,58.22987909630157,6.00142620984733,55.563026948740486,degree_centrality_discount
108,arxiv,OR,7,0.1,6,63.68290081763243,7.003199431212229,60.94801223241591,degree_centrality_discount
109,timik1q2009,OR,7,0.1,5,99.07944637126836,7.001393795987164,99.01014255341396,degree_centrality_discount
110,arxiv,OR,7,0.2,13,60.66832563099893,7.003199431212229,57.70642201834862,degree_centrality_discount
111,timik1q2009,OR,7,0.2,5,99.07944637126836,7.001393795987164,99.01014255341396,degree_centrality_discount
112,arxiv,OR,7,0.3,10,55.78386064699609,7.003199431212229,52.454128440366965,degree_centrality_discount
113,timik1q2009,OR,7,0.3,5,99.05027389711842,7.001393795987164,98.97877383151511,degree_centrality_discount
114,arxiv,OR,7,0.4,10,44.450764308567365,7.003199431212229,40.26758409785932,degree_centrality_discount
115,timik1q2009,OR,7,0.4,6,98.82661826196882,7.001393795987164,98.73828029695724,degree_centrality_discount
116,arxiv,OR,7,0.5,8,29.45609669392108,7.003199431212229,24.143730886850157,degree_centrality_discount
117,timik1q2009,OR,7,0.5,7,96.88178665197238,7.001393795987164,96.647032170367,degree_centrality_discount
118,arxiv,OR,7,0.6,8,28.67401350870956,7.003199431212229,23.30275229357798,degree_centrality_discount
119,timik1q2009,OR,7,0.6,8,96.74402774626432,7.001393795987164,96.49890209473357,degree_centrality_discount
120,arxiv,OR,7,0.7,13,20.952719516530397,7.003199431212229,14.999999999999998,degree_centrality_discount
121,timik1q2009,OR,7,0.7,9,93.98722893909436,7.001393795987164,93.53455787529192,degree_centrality_discount
122,arxiv,OR,7,0.8,7,17.53999289015286,7.003199431212229,11.330275229357795,degree_centrality_discount
123,timik1q2009,OR,7,0.8,12,88.73294220608732,7.001393795987164,87.88470251995399,degree_centrality_discount
124,arxiv,OR,7,0.9,6,16.82189832918592,7.003199431212229,10.558103975535166,degree_centrality_discount
125,timik1q2009,OR,7,0.9,16,64.71751320864801,7.001393795987164,62.0612735701091,degree_centrality_discount
126,arxiv,OR,8,0.1,6,64.29434767152506,8.00568787771063,61.18710874101553,degree_centrality_discount
127,timik1q2009,OR,8,0.1,5,99.07944637126836,8.001361382126998,98.99938342288382,degree_centrality_discount
128,arxiv,OR,8,0.2,8,61.187344472093855,8.00568787771063,57.809722544246085,degree_centrality_discount
129,timik1q2009,OR,8,0.2,5,99.07944637126836,8.001361382126998,98.99938342288382,degree_centrality_discount
130,arxiv,OR,8,0.3,9,56.829008176324216,8.00568787771063,53.07210758172966,degree_centrality_discount
131,timik1q2009,OR,8,0.3,5,99.05027389711842,8.001361382126998,98.96767374262308,degree_centrality_discount
132,arxiv,OR,8,0.4,10,45.21151795236402,8.00568787771063,40.44362006337429,degree_centrality_discount
133,timik1q2009,OR,8,0.4,6,98.82661826196882,8.001361382126998,98.72456619395754,degree_centrality_discount
134,arxiv,OR,8,0.5,8,30.643441166014927,8.00568787771063,24.607774943967843,degree_centrality_discount
135,timik1q2009,OR,8,0.5,7,96.88178665197238,8.001361382126998,96.61058750990928,degree_centrality_discount
136,arxiv,OR,8,0.6,8,29.90401706363313,8.00568787771063,23.804003400571908,degree_centrality_discount
137,timik1q2009,OR,8,0.6,7,96.74402774626432,8.001361382126998,96.46084735312252,degree_centrality_discount
138,arxiv,OR,8,0.7,11,22.18983291859225,8.00568787771063,15.418502202643172,degree_centrality_discount
139,timik1q2009,OR,8,0.7,9,93.98722893909436,8.001361382126998,93.46428256848412,degree_centrality_discount
140,arxiv,OR,8,0.8,6,18.677568432278708,8.00568787771063,11.600587371512484,degree_centrality_discount
141,timik1q2009,OR,8,0.8,11,88.78156299633724,8.001361382126998,87.80586629084824,degree_centrality_discount
142,arxiv,OR,8,0.9,6,18.08034127266264,8.00568787771063,10.951387278769609,degree_centrality_discount
143,timik1q2009,OR,8,0.9,18,70.34455933357103,8.001361382126998,67.76534836607063,degree_centrality_discount
144,arxiv,OR,9,0.1,6,64.97689299680057,9.001066477070744,61.51261817329478,degree_centrality_discount
145,timik1q2009,OR,9,0.1,5,99.07944637126836,9.001328968266831,98.98838783215784,degree_centrality_discount
146,arxiv,OR,9,0.2,7,61.741912548880194,9.001066477070744,57.95765294163605,degree_centrality_discount
147,timik1q2009,OR,9,0.2,5,99.07944637126836,9.001328968266831,98.98838783215784,degree_centrality_discount
148,arxiv,OR,9,0.3,9,57.74617845716317,9.001066477070744,53.56668489725759,degree_centrality_discount
149,timik1q2009,OR,9,0.3,5,99.05027389711842,9.001328968266831,98.95632970007836,degree_centrality_discount
150,arxiv,OR,9,0.4,10,46.981869889797366,9.001066477070744,41.73763575279318,degree_centrality_discount
151,timik1q2009,OR,9,0.4,6,98.82661826196882,9.001328968266831,98.71055068746884,degree_centrality_discount
152,arxiv,OR,9,0.5,7,32.11517952364024,9.001066477070744,25.40042190796156,degree_centrality_discount
153,timik1q2009,OR,9,0.5,7,96.88178665197238,9.001328968266831,96.57334188216852,degree_centrality_discount
154,arxiv,OR,9,0.6,7,31.503732669747603,9.001066477070744,24.728494413626063,degree_centrality_discount
155,timik1q2009,OR,9,0.6,7,96.74402774626432,9.001328968266831,96.4219562584598,degree_centrality_discount
156,arxiv,OR,9,0.7,11,23.981514397440453,9.001066477070744,16.46222361121962,degree_centrality_discount
157,timik1q2009,OR,9,0.7,9,94.01802210625264,9.001328968266831,93.4263019163639,degree_centrality_discount
158,arxiv,OR,9,0.8,5,20.16352648418059,9.001066477070744,12.266583326822406,degree_centrality_discount
159,timik1q2009,OR,9,0.8,11,88.91121843700365,9.001328968266831,87.81434779511291,degree_centrality_discount
160,arxiv,OR,9,0.9,4,19.55207963028795,9.001066477070744,11.594655832486913,degree_centrality_discount
161,timik1q2009,OR,9,0.9,15,73.85660108262293,9.001328968266831,71.27057063475101,degree_centrality_discount
162,arxiv,OR,10,0.1,6,65.51724137931035,10.003554923569142,61.68431031758572,degree_centrality_discount
163,timik1q2009,OR,10,0.1,5,99.07944637126836,10.001296554406665,98.9771478993715,degree_centrality_discount
164,arxiv,OR,10,0.2,7,62.57376466405973,10.003554923569142,58.41365144572603,degree_centrality_discount
165,timik1q2009,OR,10,0.2,5,99.07944637126836,10.001296554406665,98.9771478993715,degree_centrality_discount
166,arxiv,OR,10,0.3,9,58.734447209385,10.003554923569142,54.14757465634381,degree_centrality_discount
167,timik1q2009,OR,10,0.3,5,99.05027389711842,10.001296554406665,98.94473357223892,degree_centrality_discount
168,arxiv,OR,10,0.4,10,47.9701386420192,10.003554923569142,42.18675936166851,degree_centrality_discount
169,timik1q2009,OR,10,0.4,6,98.82661826196882,10.001296554406665,98.69622373088906,degree_centrality_discount
170,arxiv,OR,10,0.5,7,33.48738002132954,10.003554923569142,26.09416969505451,degree_centrality_discount
171,timik1q2009,OR,10,0.5,7,96.88178665197238,10.001296554406665,96.5352685887162,degree_centrality_discount
172,arxiv,OR,10,0.6,7,32.890152861713474,10.003554923569142,25.4305577500395,degree_centrality_discount
173,timik1q2009,OR,10,0.6,7,96.74402774626432,10.001296554406665,96.3822009328123,degree_centrality_discount
174,arxiv,OR,10,0.7,10,25.694987557767508,10.003554923569142,17.43561384104914,degree_centrality_discount
175,timik1q2009,OR,10,0.7,9,94.01802210625264,10.001296554406665,93.3532621418667,degree_centrality_discount
176,arxiv,OR,10,0.8,5,21.76324209029506,10.003554923569142,13.066835203033657,degree_centrality_discount
177,timik1q2009,OR,10,0.8,10,89.11866714206995,10.001296554406665,87.90945597954297,degree_centrality_discount
178,arxiv,OR,10,0.9,4,20.97404905794525,10.003554923569142,12.189919418549536,degree_centrality_discount
179,timik1q2009,OR,10,0.9,14,76.54695147645133,10.001296554406665,73.94068178134735,degree_centrality_discount
180,arxiv,OR,15,0.1,5,67.60753643796659,15.00177746178457,61.89042241739858,degree_centrality_discount
181,timik1q2009,OR,15,0.1,5,99.07944637126836,15.001134485105831,98.9169812759791,degree_centrality_discount
182,arxiv,OR,15,0.2,7,65.5385709207252,15.00177746178457,59.456294437473865,degree_centrality_discount
183,timik1q2009,OR,15,0.2,5,99.07944637126836,15.001134485105831,98.9169812759791,degree_centrality_discount
184,arxiv,OR,15,0.3,8,62.39601848560255,15.00177746178457,55.759096612296105,degree_centrality_discount
185,timik1q2009,OR,15,0.3,5,99.05027389711842,15.001134485105831,98.88266026007705,degree_centrality_discount
186,arxiv,OR,15,0.4,10,53.79310344827586,15.00177746178457,45.63780844834797,degree_centrality_discount
187,timik1q2009,OR,15,0.4,5,98.82661826196882,15.001134485105831,98.6195324714945,degree_centrality_discount
188,arxiv,OR,15,0.5,6,39.907571987202274,15.00177746178457,29.30154746967796,degree_centrality_discount
189,timik1q2009,OR,15,0.5,7,96.88178665197238,15.001134485105831,96.33146474468975,degree_centrality_discount
190,arxiv,OR,15,0.6,6,39.51653039459652,15.00177746178457,28.841488916771223,degree_centrality_discount
191,timik1q2009,OR,15,0.6,7,96.78778645748922,15.001134485105831,96.22087480456088,degree_centrality_discount
192,arxiv,OR,15,0.7,6,32.54177035193743,15.00177746178457,20.635717273107485,degree_centrality_discount
193,timik1q2009,OR,15,0.7,8,94.16388447700236,15.001134485105831,93.1338900964802,degree_centrality_discount
194,arxiv,OR,15,0.8,4,28.70245289726271,15.00177746178457,16.11877875365956,degree_centrality_discount
195,timik1q2009,OR,15,0.8,8,90.00032413860166,15.001134485105831,88.23551843801242,degree_centrality_discount
196,arxiv,OR,15,0.9,4,27.85638108780661,15.00177746178457,15.123379339188627,degree_centrality_discount
197,timik1q2009,OR,15,0.9,12,84.11720851836245,15.001134485105831,81.31411356442817,degree_centrality_discount
198,arxiv,OR,20,0.1,5,71.42552435122644,20.0,64.28190543903305,degree_centrality_discount
199,timik1q2009,OR,20,0.1,4,99.07944637126836,20.000972415805,98.8492939770264,degree_centrality_discount
200,arxiv,OR,20,0.2,6,69.72627088517596,20.0,62.15783860646995,degree_centrality_discount
201,timik1q2009,OR,20,0.2,4,99.07944637126836,20.000972415805,98.8492939770264,degree_centrality_discount
202,arxiv,OR,20,0.3,7,66.39175257731958,20.0,57.98969072164947,degree_centrality_discount
203,timik1q2009,OR,20,0.3,4,99.05027389711842,20.000972415805,98.81282794108712,degree_centrality_discount
204,arxiv,OR,20,0.4,7,59.22502666192677,20.0,49.03128332740846,degree_centrality_discount
205,timik1q2009,OR,20,0.4,5,98.82661826196882,20.000972415805,98.53325499888577,degree_centrality_discount
206,arxiv,OR,20,0.5,7,46.41308211873445,20.0,33.01635264841805,degree_centrality_discount
207,timik1q2009,OR,20,0.5,6,96.90123496807234,20.000972415805,96.12649662689168,degree_centrality_discount
208,arxiv,OR,20,0.6,8,46.09313899751155,20.0,32.61642374688944,degree_centrality_discount
209,timik1q2009,OR,20,0.6,6,96.84126932676412,20.000972415805,96.05153866412756,degree_centrality_discount
210,arxiv,OR,20,0.7,6,38.31496622822609,20.0,22.89370778528261,degree_centrality_discount
211,timik1q2009,OR,20,0.7,7,94.52205763184338,20.000972415805,93.15248880695287,degree_centrality_discount
212,arxiv,OR,20,0.8,4,34.987557767508,20.0,18.734447209385003,degree_centrality_discount
213,timik1q2009,OR,20,0.8,7,91.16398171858286,20.000972415805,88.95484289216182,degree_centrality_discount
214,arxiv,OR,20,0.9,4,34.05616779239246,20.0,17.570209740490572,degree_centrality_discount
215,timik1q2009,OR,20,0.9,7,87.54497423098117,20.000972415805,84.43102854480257,degree_centrality_discount
216,arxiv,OR,25,0.1,4,73.37362246711696,25.00533238535371,64.4956389836936,degree_centrality_discount
217,timik1q2009,OR,25,0.1,4,99.08754983631,25.000810346504167,98.78338663670154,degree_centrality_discount
218,arxiv,OR,25,0.2,5,71.9800924280128,25.00533238535371,62.63746681835418,degree_centrality_discount
219,timik1q2009,OR,25,0.2,4,99.08754983631,25.000810346504167,98.78338663670154,degree_centrality_discount
220,arxiv,OR,25,0.3,6,69.56274440099538,25.00533238535371,59.41410693970422,degree_centrality_discount
221,timik1q2009,OR,25,0.3,4,99.07458429224336,25.000810346504167,98.76609905782696,degree_centrality_discount
222,arxiv,OR,25,0.4,7,62.82971916103804,25.00533238535371,50.43610163064088,degree_centrality_discount
223,timik1q2009,OR,25,0.4,5,98.8784804382354,25.000810346504167,98.50462442734896,degree_centrality_discount
224,arxiv,OR,25,0.5,8,50.67899040170636,25.00533238535371,34.23397800530906,degree_centrality_discount
225,timik1q2009,OR,25,0.5,5,97.06168357589704,25.000810346504167,96.08220243754862,degree_centrality_discount
226,arxiv,OR,25,0.6,10,50.15997156061145,25.00533238535371,33.541903678422464,degree_centrality_discount
227,timik1q2009,OR,25,0.6,5,97.05195941784709,25.000810346504167,96.06923675339269,degree_centrality_discount
228,arxiv,OR,25,0.7,5,43.86775684322787,25.00533238535371,25.151687523701185,degree_centrality_discount
229,timik1q2009,OR,25,0.7,5,95.06985186865904,25.000810346504167,93.42639813294149,degree_centrality_discount
230,arxiv,OR,25,0.8,4,40.14930678990402,25.00533238535371,20.193401592719,degree_centrality_discount
231,timik1q2009,OR,25,0.8,5,92.60801918900522,25.000810346504167,90.14391909413088,degree_centrality_discount
232,arxiv,OR,25,0.9,4,39.78670458585141,25.00533238535371,19.709897610921512,degree_centrality_discount
233,timik1q2009,OR,25,0.9,6,90.15753136040972,25.000810346504167,86.87656668683552,degree_centrality_discount
234,arxiv,OR,30,0.1,4,76.42374688944187,30.00355492356914,66.31792788217368,degree_centrality_discount
235,timik1q2009,OR,30,0.1,4,99.09889468736831,30.000648277203336,98.71269477437431,degree_centrality_discount
236,arxiv,OR,30,0.2,5,75.54923569143264,30.00355492356914,65.06856272219403,degree_centrality_discount
237,timik1q2009,OR,30,0.2,4,99.09889468736831,30.000648277203336,98.71269477437431,degree_centrality_discount
238,arxiv,OR,30,0.3,6,73.28830430145752,30.00355492356914,61.83849669883189,degree_centrality_discount
239,timik1q2009,OR,30,0.3,4,99.09889468736831,30.000648277203336,98.71269477437431,degree_centrality_discount
240,arxiv,OR,30,0.4,6,67.33025239957341,30.00355492356914,53.32656170644998,degree_centrality_discount
241,timik1q2009,OR,30,0.4,4,98.95465300962692,30.000648277203336,98.50663332638744,degree_centrality_discount
242,arxiv,OR,30,0.5,8,56.56594383220761,30.00355492356914,37.94819705434231,degree_centrality_discount
243,timik1q2009,OR,30,0.5,4,97.35016693137986,30.000648277203336,96.2144891296798,degree_centrality_discount
244,arxiv,OR,30,0.6,10,56.10380376821899,30.00355492356914,37.287963433214834,degree_centrality_discount
245,timik1q2009,OR,30,0.6,4,97.34044277332988,30.000648277203336,96.20059734666944,degree_centrality_discount
246,arxiv,OR,30,0.7,4,48.95129754710274,30.00355492356914,27.06957846622652,degree_centrality_discount
247,timik1q2009,OR,30,0.7,4,95.8737156007909,30.000648277203336,94.1052534092751,degree_centrality_discount
248,arxiv,OR,30,0.8,3,46.29932456452187,30.00355492356914,23.28085322498731,degree_centrality_discount
249,timik1q2009,OR,30,0.8,4,94.20440180221064,30.000648277203336,91.72049732583176,degree_centrality_discount
250,arxiv,OR,30,0.9,3,45.95805190188411,30.00355492356914,22.79329608938548,degree_centrality_discount
251,timik1q2009,OR,30,0.9,4,92.67770898836343,30.000648277203336,89.53948739320693,degree_centrality_discount
0,arxiv,OR,1,0.1,12,64.93423391397086,1.0024884464984003,64.57914392415974,vote_rank
1,timik1q2009,OR,1,0.1,5,99.1248257755016,1.0015882791481638,99.11597144915198,vote_rank
2,arxiv,OR,1,0.2,17,60.533238535371495,1.0024884464984003,60.13358230393567,vote_rank
3,timik1q2009,OR,1,0.2,6,99.1248257755016,1.0015882791481638,99.11597144915198,vote_rank
4,arxiv,OR,1,0.3,24,54.33345183078564,1.0024884464984003,53.87101407641483,vote_rank
5,timik1q2009,OR,1,0.3,6,99.09565330135166,1.0015882791481638,99.0865038307904,vote_rank
6,arxiv,OR,1,0.4,11,4.095271951653039,1.0024884464984003,3.124102269462798,vote_rank
7,timik1q2009,OR,1,0.4,8,98.87199766620208,1.0015882791481638,98.86058542335148,vote_rank
8,arxiv,OR,1,0.5,7,1.5428368290081764,1.0024884464984003,0.5458201666187878,vote_rank
9,timik1q2009,OR,1,0.5,7,13.936339178632783,1.0015882791481638,13.065614563551833,vote_rank
10,arxiv,OR,1,0.6,7,1.528617134731603,1.0024884464984003,0.5314564780235566,vote_rank
11,timik1q2009,OR,1,0.6,6,12.727302194418332,1.0015882791481638,11.84434549145439,vote_rank
12,arxiv,OR,1,0.7,2,1.2797724848915748,1.0024884464984003,0.2800919276070094,vote_rank
13,timik1q2009,OR,1,0.7,5,10.135814074098084,1.0015882791481638,9.226638726998884,vote_rank
14,arxiv,OR,1,0.8,2,1.2726626377532884,1.0024884464984003,0.2729100833093939,vote_rank
15,timik1q2009,OR,1,0.8,4,9.680399338757251,1.0015882791481638,8.766616462576124,vote_rank
16,arxiv,OR,1,0.9,2,1.2726626377532884,1.0024884464984003,0.2729100833093939,vote_rank
17,timik1q2009,OR,1,0.9,4,9.643123399565654,1.0015882791481638,8.728963394669636,vote_rank
18,arxiv,OR,2,0.1,11,66.99608958407394,2.0049768929968006,66.32083000798085,vote_rank
19,timik1q2009,OR,2,0.1,5,99.12806716151826,2.001555865287997,99.11025848810094,vote_rank
20,arxiv,OR,2,0.2,17,62.502666192676855,2.0049768929968006,61.73547123267792,vote_rank
21,timik1q2009,OR,2,0.2,6,99.12806716151826,2.001555865287997,99.11025848810094,vote_rank
22,arxiv,OR,2,0.3,19,56.715250622111625,2.0049768929968006,55.82964521512008,vote_rank
23,timik1q2009,OR,2,0.3,6,99.09889468736831,2.001555865287997,99.08049018472887,vote_rank
