,network,protocol,seeding_budget,mi_value,diffusion_len,activated_prct_actors
2125,er3,AND,7.2,0.30000000000000004,4,10.0
2126,er5,AND,7.2,0.30000000000000004,1,7.199999999999999
2127,sf2,AND,7.2,0.30000000000000004,6,62.6
2128,sf3,AND,7.2,0.30000000000000004,7,16.5
2129,sf5,AND,7.2,0.30000000000000004,3,8.7
2130,aucs,AND,7.2,0.4,1,8.19672131147541
2131,ckm_physicians,AND,7.2,0.4,3,11.618257261410788
2132,eu_transportation,AND,7.2,0.4,5,39.08872901678657
2133,lazega,AND,7.2,0.4,1,8.450704225352112
2134,er2,AND,7.2,0.4,4,8.9
2135,er3,AND,7.2,0.4,2,7.3999999999999995
2136,er5,AND,7.2,0.4,1,7.199999999999999
2137,sf2,AND,7.2,0.4,17,62.6
2138,sf3,AND,7.2,0.4,3,8.799999999999999
2139,sf5,AND,7.2,0.4,2,7.3999999999999995
2140,aucs,AND,7.2,0.5,1,8.19672131147541
2141,ckm_physicians,AND,7.2,0.5,2,8.29875518672199
2142,eu_transportation,AND,7.2,0.5,2,26.85851318944844
2143,lazega,AND,7.2,0.5,1,8.450704225352112
2144,er2,AND,7.2,0.5,2,7.3999999999999995
2145,er3,AND,7.2,0.5,1,7.199999999999999
2146,er5,AND,7.2,0.5,1,7.199999999999999
2147,sf2,AND,7.2,0.5,3,12.1
2148,sf3,AND,7.2,0.5,2,7.7
2149,sf5,AND,7.2,0.5,1,7.199999999999999
2150,aucs,AND,7.2,0.6,1,8.19672131147541
2151,ckm_physicians,AND,7.2,0.6,2,8.29875518672199
2152,eu_transportation,AND,7.2,0.6,2,26.85851318944844
2153,lazega,AND,7.2,0.6,1,8.450704225352112
2154,er2,AND,7.2,0.6,2,7.3999999999999995
2155,er3,AND,7.2,0.6,1,7.199999999999999
2156,er5,AND,7.2,0.6,1,7.199999999999999
2157,sf2,AND,7.2,0.6,3,11.799999999999999
2158,sf3,AND,7.2,0.6,2,7.6
2159,sf5,AND,7.2,0.6,1,7.199999999999999
2160,aucs,AND,7.2,0.7000000000000001,1,8.19672131147541
2161,ckm_physicians,AND,7.2,0.7000000000000001,1,7.468879668049793
2162,eu_transportation,AND,7.2,0.7000000000000001,2,25.899280575539567
2163,lazega,AND,7.2,0.7000000000000001,1,8.450704225352112
2164,er2,AND,7.2,0.7000000000000001,1,7.199999999999999
2165,er3,AND,7.2,0.7000000000000001,1,7.199999999999999
2166,er5,AND,7.2,0.7000000000000001,1,7.199999999999999
2167,sf2,AND,7.2,0.7000000000000001,2,8.799999999999999
2168,sf3,AND,7.2,0.7000000000000001,2,7.3
2169,sf5,AND,7.2,0.7000000000000001,1,7.199999999999999
2170,aucs,AND,7.2,0.8,1,8.19672131147541
2171,ckm_physicians,AND,7.2,0.8,1,7.468879668049793
2172,eu_transportation,AND,7.2,0.8,2,25.899280575539567
2173,lazega,AND,7.2,0.8,1,8.450704225352112
2174,er2,AND,7.2,0.8,1,7.199999999999999
2175,er3,AND,7.2,0.8,1,7.199999999999999
2176,er5,AND,7.2,0.8,1,7.199999999999999
2177,sf2,AND,7.2,0.8,2,7.9
2178,sf3,AND,7.2,0.8,2,7.3
2179,sf5,AND,7.2,0.8,1,7.199999999999999
2180,aucs,AND,7.2,0.9,1,8.19672131147541
2181,ckm_physicians,AND,7.2,0.9,1,7.468879668049793
2182,eu_transportation,AND,7.2,0.9,2,25.899280575539567
2183,lazega,AND,7.2,0.9,1,8.450704225352112
2184,er2,AND,7.2,0.9,1,7.199999999999999
2185,er3,AND,7.2,0.9,1,7.199999999999999
2186,er5,AND,7.2,0.9,1,7.199999999999999
2187,sf2,AND,7.2,0.9,2,7.9
2188,sf3,AND,7.2,0.9,2,7.3
2189,sf5,AND,7.2,0.9,1,7.199999999999999
2190,aucs,AND,7.2,1.0,1,8.19672131147541
2191,ckm_physicians,AND,7.2,1.0,1,7.468879668049793
2192,eu_transportation,AND,7.2,1.0,1,7.434052757793765
2193,lazega,AND,7.2,1.0,1,8.450704225352112
2194,er2,AND,7.2,1.0,1,7.199999999999999
2195,er3,AND,7.2,1.0,1,7.199999999999999
2196,er5,AND,7.2,1.0,1,7.199999999999999
2197,sf2,AND,7.2,1.0,1,7.199999999999999
2198,sf3,AND,7.2,1.0,1,7.199999999999999
2199,sf5,AND,7.2,1.0,1,7.199999999999999
2200,aucs,AND,10.0,0.1,5,63.934426229508205
2201,ckm_physicians,AND,10.0,0.1,8,89.62655601659752
2202,eu_transportation,AND,10.0,0.1,7,91.60671462829735
2203,lazega,AND,10.0,0.1,3,100.0
2204,er2,AND,10.0,0.1,5,99.4
2205,er3,AND,10.0,0.1,7,96.5
2206,er5,AND,10.0,0.1,7,97.6
2207,sf2,AND,10.0,0.1,4,62.6
2208,sf3,AND,10.0,0.1,5,30.2
2209,sf5,AND,10.0,0.1,8,35.6
2210,aucs,AND,10.0,0.2,6,60.65573770491803
2211,ckm_physicians,AND,10.0,0.2,14,85.06224066390041
2212,eu_transportation,AND,10.0,0.2,9,91.60671462829735
2213,lazega,AND,10.0,0.2,5,100.0
2214,er2,AND,10.0,0.2,6,99.4
2215,er3,AND,10.0,0.2,12,96.5
2216,er5,AND,10.0,0.2,5,13.3
2217,sf2,AND,10.0,0.2,5,62.6
2218,sf3,AND,10.0,0.2,7,28.999999999999996
2219,sf5,AND,10.0,0.2,11,25.3
2220,aucs,AND,10.0,0.30000000000000004,7,60.65573770491803
2221,ckm_physicians,AND,10.0,0.30000000000000004,8,41.078838174273855
2222,eu_transportation,AND,10.0,0.30000000000000004,12,82.9736211031175
2223,lazega,AND,10.0,0.30000000000000004,2,12.676056338028168
2224,er2,AND,10.0,0.30000000000000004,10,99.4
2225,er3,AND,10.0,0.30000000000000004,6,17.5
2226,er5,AND,10.0,0.30000000000000004,1,10.0
2227,sf2,AND,10.0,0.30000000000000004,5,62.6
2228,sf3,AND,10.0,0.30000000000000004,7,25.7
2229,sf5,AND,10.0,0.30000000000000004,5,14.499999999999998
2230,aucs,AND,10.0,0.4,1,11.475409836065573
2231,ckm_physicians,AND,10.0,0.4,3,16.182572614107883
2232,eu_transportation,AND,10.0,0.4,5,49.40047961630695
2233,lazega,AND,10.0,0.4,1,11.267605633802818
2234,er2,AND,10.0,0.4,4,13.0
2235,er3,AND,10.0,0.4,2,10.5
2236,er5,AND,10.0,0.4,1,10.0
2237,sf2,AND,10.0,0.4,9,62.6
2238,sf3,AND,10.0,0.4,4,13.4
2239,sf5,AND,10.0,0.4,2,10.7
2240,aucs,AND,10.0,0.5,1,11.475409836065573
2241,ckm_physicians,AND,10.0,0.5,2,12.448132780082988
2242,eu_transportation,AND,10.0,0.5,3,36.21103117505996
2243,lazega,AND,10.0,0.5,1,11.267605633802818
2244,er2,AND,10.0,0.5,2,10.6
2245,er3,AND,10.0,0.5,1,10.0
2246,er5,AND,10.0,0.5,1,10.0
2247,sf2,AND,10.0,0.5,8,21.7
2248,sf3,AND,10.0,0.5,3,11.0
2249,sf5,AND,10.0,0.5,2,10.100000000000001
2250,aucs,AND,10.0,0.6,1,11.475409836065573
2251,ckm_physicians,AND,10.0,0.6,2,12.448132780082988
2252,eu_transportation,AND,10.0,0.6,3,36.21103117505996
2253,lazega,AND,10.0,0.6,1,11.267605633802818
2254,er2,AND,10.0,0.6,2,10.6
2255,er3,AND,10.0,0.6,1,10.0
2256,er5,AND,10.0,0.6,1,10.0
2257,sf2,AND,10.0,0.6,4,18.4
2258,sf3,AND,10.0,0.6,3,10.9
2259,sf5,AND,10.0,0.6,2,10.100000000000001
2260,aucs,AND,10.0,0.7000000000000001,1,11.475409836065573
2261,ckm_physicians,AND,10.0,0.7000000000000001,2,10.78838174273859
2262,eu_transportation,AND,10.0,0.7000000000000001,2,34.05275779376499
2263,lazega,AND,10.0,0.7000000000000001,1,11.267605633802818
2264,er2,AND,10.0,0.7000000000000001,2,10.100000000000001
2265,er3,AND,10.0,0.7000000000000001,1,10.0
2266,er5,AND,10.0,0.7000000000000001,1,10.0
2267,sf2,AND,10.0,0.7000000000000001,2,12.9
2268,sf3,AND,10.0,0.7000000000000001,2,10.2
2269,sf5,AND,10.0,0.7000000000000001,1,10.0
2270,aucs,AND,10.0,0.8,1,11.475409836065573
2271,ckm_physicians,AND,10.0,0.8,2,10.78838174273859
2272,eu_transportation,AND,10.0,0.8,2,34.05275779376499
2273,lazega,AND,10.0,0.8,1,11.267605633802818
2274,er2,AND,10.0,0.8,1,10.0
2275,er3,AND,10.0,0.8,1,10.0
2276,er5,AND,10.0,0.8,1,10.0
2277,sf2,AND,10.0,0.8,2,11.4
2278,sf3,AND,10.0,0.8,2,10.100000000000001
2279,sf5,AND,10.0,0.8,1,10.0
2280,aucs,AND,10.0,0.9,1,11.475409836065573
2281,ckm_physicians,AND,10.0,0.9,2,10.78838174273859
2282,eu_transportation,AND,10.0,0.9,2,34.05275779376499
2283,lazega,AND,10.0,0.9,1,11.267605633802818
2284,er2,AND,10.0,0.9,1,10.0
2285,er3,AND,10.0,0.9,1,10.0
2286,er5,AND,10.0,0.9,1,10.0
2287,sf2,AND,10.0,0.9,2,11.4
2288,sf3,AND,10.0,0.9,2,10.100000000000001
2289,sf5,AND,10.0,0.9,1,10.0
2290,aucs,AND,10.0,1.0,1,11.475409836065573
2291,ckm_physicians,AND,10.0,1.0,1,10.37344398340249
2292,eu_transportation,AND,10.0,1.0,1,10.071942446043165
2293,lazega,AND,10.0,1.0,1,11.267605633802818
2294,er2,AND,10.0,1.0,1,10.0
2295,er3,AND,10.0,1.0,1,10.0
2296,er5,AND,10.0,1.0,1,10.0
2297,sf2,AND,10.0,1.0,1,10.0
2298,sf3,AND,10.0,1.0,1,10.0
2299,sf5,AND,10.0,1.0,1,10.0
2300,aucs,AND,13.89,0.1,5,63.934426229508205
2301,ckm_physicians,AND,13.89,0.1,7,89.62655601659752
2302,eu_transportation,AND,13.89,0.1,7,99.04076738609112
2303,lazega,AND,13.89,0.1,3,100.0
2304,er2,AND,13.89,0.1,5,99.4
2305,er3,AND,13.89,0.1,7,96.5
2306,er5,AND,13.89,0.1,6,97.6
2307,sf2,AND,13.89,0.1,4,62.7
2308,sf3,AND,13.89,0.1,5,32.300000000000004
2309,sf5,AND,13.89,0.1,8,38.5
2310,aucs,AND,13.89,0.2,4,60.65573770491803
2311,ckm_physicians,AND,13.89,0.2,10,89.62655601659752
2312,eu_transportation,AND,13.89,0.2,8,99.04076738609112
2313,lazega,AND,13.89,0.2,5,100.0
2314,er2,AND,13.89,0.2,6,99.4
2315,er3,AND,13.89,0.2,9,96.5
2316,er5,AND,13.89,0.2,12,97.6
2317,sf2,AND,13.89,0.2,5,62.7
2318,sf3,AND,13.89,0.2,5,31.6
2319,sf5,AND,13.89,0.2,6,36.8
2320,aucs,AND,13.89,0.30000000000000004,5,60.65573770491803
2321,ckm_physicians,AND,13.89,0.30000000000000004,10,67.63485477178423
2322,eu_transportation,AND,13.89,0.30000000000000004,14,99.04076738609112
2323,lazega,AND,13.89,0.30000000000000004,2,15.492957746478872
2324,er2,AND,13.89,0.30000000000000004,8,99.4
2325,er3,AND,13.89,0.30000000000000004,22,96.5
2326,er5,AND,13.89,0.30000000000000004,3,15.2
2327,sf2,AND,13.89,0.30000000000000004,5,62.7
2328,sf3,AND,13.89,0.30000000000000004,7,29.9
2329,sf5,AND,13.89,0.30000000000000004,11,28.499999999999996
2330,aucs,AND,13.89,0.4,3,18.0327868852459
2331,ckm_physicians,AND,13.89,0.4,3,22.40663900414938
2332,eu_transportation,AND,13.89,0.4,13,90.40767386091127
2333,lazega,AND,13.89,0.4,1,14.084507042253522
2334,er2,AND,13.89,0.4,5,24.0
2335,er3,AND,13.89,0.4,2,15.2
2336,er5,AND,13.89,0.4,2,14.000000000000002
2337,sf2,AND,13.89,0.4,8,62.7
2338,sf3,AND,13.89,0.4,7,20.9
2339,sf5,AND,13.89,0.4,3,15.4
2340,aucs,AND,13.89,0.5,1,14.754098360655737
2341,ckm_physicians,AND,13.89,0.5,2,17.842323651452283
2342,eu_transportation,AND,13.89,0.5,4,47.961630695443645
2343,lazega,AND,13.89,0.5,1,14.084507042253522
2344,er2,AND,13.89,0.5,3,15.299999999999999
2345,er3,AND,13.89,0.5,1,13.900000000000002
2346,er5,AND,13.89,0.5,1,13.900000000000002
2347,sf2,AND,13.89,0.5,10,36.4
2348,sf3,AND,13.89,0.5,5,17.1
2349,sf5,AND,13.89,0.5,2,14.299999999999999
2350,aucs,AND,13.89,0.6,1,14.754098360655737
2351,ckm_physicians,AND,13.89,0.6,2,17.842323651452283
2352,eu_transportation,AND,13.89,0.6,4,46.76258992805755
2353,lazega,AND,13.89,0.6,1,14.084507042253522
2354,er2,AND,13.89,0.6,3,15.2
2355,er3,AND,13.89,0.6,1,13.900000000000002
2356,er5,AND,13.89,0.6,1,13.900000000000002
2357,sf2,AND,13.89,0.6,8,33.900000000000006
2358,sf3,AND,13.89,0.6,3,16.3
2359,sf5,AND,13.89,0.6,2,14.2
2360,aucs,AND,13.89,0.7000000000000001,1,14.754098360655737
2361,ckm_physicians,AND,13.89,0.7000000000000001,2,15.767634854771783
2362,eu_transportation,AND,13.89,0.7000000000000001,2,41.48681055155875
2363,lazega,AND,13.89,0.7000000000000001,1,14.084507042253522
2364,er2,AND,13.89,0.7000000000000001,2,14.099999999999998
2365,er3,AND,13.89,0.7000000000000001,1,13.900000000000002
2366,er5,AND,13.89,0.7000000000000001,1,13.900000000000002
2367,sf2,AND,13.89,0.7000000000000001,2,18.8
2368,sf3,AND,13.89,0.7000000000000001,2,14.499999999999998
2369,sf5,AND,13.89,0.7000000000000001,1,13.900000000000002
2370,aucs,AND,13.89,0.8,1,14.754098360655737
2371,ckm_physicians,AND,13.89,0.8,2,15.767634854771783
2372,eu_transportation,AND,13.89,0.8,2,41.007194244604314
2373,lazega,AND,13.89,0.8,1,14.084507042253522
2374,er2,AND,13.89,0.8,1,13.900000000000002
2375,er3,AND,13.89,0.8,1,13.900000000000002
2376,er5,AND,13.89,0.8,1,13.900000000000002
2377,sf2,AND,13.89,0.8,2,16.400000000000002
2378,sf3,AND,13.89,0.8,2,14.099999999999998
2379,sf5,AND,13.89,0.8,1,13.900000000000002
2380,aucs,AND,13.89,0.9,1,14.754098360655737
2381,ckm_physicians,AND,13.89,0.9,2,15.767634854771783
2382,eu_transportation,AND,13.89,0.9,2,41.007194244604314
2383,lazega,AND,13.89,0.9,1,14.084507042253522
2384,er2,AND,13.89,0.9,1,13.900000000000002
2385,er3,AND,13.89,0.9,1,13.900000000000002
2386,er5,AND,13.89,0.9,1,13.900000000000002
2387,sf2,AND,13.89,0.9,2,16.3
2388,sf3,AND,13.89,0.9,2,14.099999999999998
2389,sf5,AND,13.89,0.9,1,13.900000000000002
2390,aucs,AND,13.89,1.0,1,14.754098360655737
2391,ckm_physicians,AND,13.89,1.0,1,14.107883817427386
2392,eu_transportation,AND,13.89,1.0,1,13.908872901678656
2393,lazega,AND,13.89,1.0,1,14.084507042253522
2394,er2,AND,13.89,1.0,1,13.900000000000002
2395,er3,AND,13.89,1.0,1,13.900000000000002
2396,er5,AND,13.89,1.0,1,13.900000000000002
2397,sf2,AND,13.89,1.0,1,13.900000000000002
2398,sf3,AND,13.89,1.0,1,13.900000000000002
2399,sf5,AND,13.89,1.0,1,13.900000000000002
2400,aucs,AND,19.31,0.1,5,63.934426229508205
2401,ckm_physicians,AND,19.31,0.1,7,89.62655601659752
2402,eu_transportation,AND,19.31,0.1,7,99.52038369304557
2403,lazega,AND,19.31,0.1,3,100.0
2404,er2,AND,19.31,0.1,5,99.4
2405,er3,AND,19.31,0.1,7,96.5
2406,er5,AND,19.31,0.1,6,97.6
2407,sf2,AND,19.31,0.1,3,62.9
2408,sf3,AND,19.31,0.1,4,34.8
2409,sf5,AND,19.31,0.1,6,41.099999999999994
2410,aucs,AND,19.31,0.2,4,60.65573770491803
2411,ckm_physicians,AND,19.31,0.2,9,89.62655601659752
2412,eu_transportation,AND,19.31,0.2,8,99.52038369304557
2413,lazega,AND,19.31,0.2,4,100.0
2414,er2,AND,19.31,0.2,6,99.4
2415,er3,AND,19.31,0.2,8,96.5
2416,er5,AND,19.31,0.2,8,97.6
2417,sf2,AND,19.31,0.2,4,62.9
2418,sf3,AND,19.31,0.2,5,34.300000000000004
2419,sf5,AND,19.31,0.2,6,40.300000000000004
2420,aucs,AND,19.31,0.30000000000000004,5,60.65573770491803
2421,ckm_physicians,AND,19.31,0.30000000000000004,12,89.62655601659752
2422,eu_transportation,AND,19.31,0.30000000000000004,13,99.52038369304557
2423,lazega,AND,19.31,0.30000000000000004,5,100.0
2424,er2,AND,19.31,0.30000000000000004,7,99.4
2425,er3,AND,19.31,0.30000000000000004,11,96.5
2426,er5,AND,19.31,0.30000000000000004,11,29.099999999999998
2427,sf2,AND,19.31,0.30000000000000004,4,62.9
2428,sf3,AND,19.31,0.30000000000000004,5,33.0
2429,sf5,AND,19.31,0.30000000000000004,5,35.8
2430,aucs,AND,19.31,0.4,3,31.147540983606557
2431,ckm_physicians,AND,19.31,0.4,8,41.078838174273855
2432,eu_transportation,AND,19.31,0.4,9,92.08633093525181
2433,lazega,AND,19.31,0.4,1,19.718309859154928
2434,er2,AND,19.31,0.4,18,99.4
2435,er3,AND,19.31,0.4,4,23.7
2436,er5,AND,19.31,0.4,3,20.0
2437,sf2,AND,19.31,0.4,6,62.9
2438,sf3,AND,19.31,0.4,6,28.299999999999997
2439,sf5,AND,19.31,0.4,6,25.5
2440,aucs,AND,19.31,0.5,2,21.311475409836063
2441,ckm_physicians,AND,19.31,0.5,2,24.896265560165975
2442,eu_transportation,AND,19.31,0.5,4,63.30935251798561
2443,lazega,AND,19.31,0.5,1,19.718309859154928
2444,er2,AND,19.31,0.5,3,24.5
2445,er3,AND,19.31,0.5,2,19.900000000000002
2446,er5,AND,19.31,0.5,1,19.400000000000002
2447,sf2,AND,19.31,0.5,15,56.00000000000001
2448,sf3,AND,19.31,0.5,4,24.6
2449,sf5,AND,19.31,0.5,3,20.3
2450,aucs,AND,19.31,0.6,1,19.672131147540984
2451,ckm_physicians,AND,19.31,0.6,3,24.896265560165975
2452,eu_transportation,AND,19.31,0.6,4,61.63069544364509
2453,lazega,AND,19.31,0.6,1,19.718309859154928
2454,er2,AND,19.31,0.6,3,23.599999999999998
2455,er3,AND,19.31,0.6,2,19.900000000000002
2456,er5,AND,19.31,0.6,1,19.400000000000002
2457,sf2,AND,19.31,0.6,20,54.6
2458,sf3,AND,19.31,0.6,3,23.9
2459,sf5,AND,19.31,0.6,3,20.1
2460,aucs,AND,19.31,0.7000000000000001,1,19.672131147540984
2461,ckm_physicians,AND,19.31,0.7000000000000001,2,21.57676348547718
2462,eu_transportation,AND,19.31,0.7000000000000001,4,56.11510791366906
2463,lazega,AND,19.31,0.7000000000000001,1,19.718309859154928
2464,er2,AND,19.31,0.7000000000000001,3,20.3
2465,er3,AND,19.31,0.7000000000000001,2,19.5
2466,er5,AND,19.31,0.7000000000000001,1,19.400000000000002
2467,sf2,AND,19.31,0.7000000000000001,3,28.799999999999997
2468,sf3,AND,19.31,0.7000000000000001,2,20.8
2469,sf5,AND,19.31,0.7000000000000001,1,19.400000000000002
2470,aucs,AND,19.31,0.8,1,19.672131147540984
2471,ckm_physicians,AND,19.31,0.8,2,21.57676348547718
2472,eu_transportation,AND,19.31,0.8,2,51.3189448441247
2473,lazega,AND,19.31,0.8,1,19.718309859154928
2474,er2,AND,19.31,0.8,2,19.6
2475,er3,AND,19.31,0.8,1,19.400000000000002
2476,er5,AND,19.31,0.8,1,19.400000000000002
2477,sf2,AND,19.31,0.8,2,24.0
2478,sf3,AND,19.31,0.8,2,20.0
2479,sf5,AND,19.31,0.8,1,19.400000000000002
2480,aucs,AND,19.31,0.9,1,19.672131147540984
2481,ckm_physicians,AND,19.31,0.9,2,21.57676348547718
2482,eu_transportation,AND,19.31,0.9,2,51.07913669064749
2483,lazega,AND,19.31,0.9,1,19.718309859154928
2484,er2,AND,19.31,0.9,1,19.400000000000002
2485,er3,AND,19.31,0.9,1,19.400000000000002
2486,er5,AND,19.31,0.9,1,19.400000000000002
2487,sf2,AND,19.31,0.9,2,23.7
2488,sf3,AND,19.31,0.9,2,20.0
2489,sf5,AND,19.31,0.9,1,19.400000000000002
2490,aucs,AND,19.31,1.0,1,19.672131147540984
2491,ckm_physicians,AND,19.31,1.0,1,19.502074688796682
2492,eu_transportation,AND,19.31,1.0,1,19.424460431654676
2493,lazega,AND,19.31,1.0,1,19.718309859154928
2494,er2,AND,19.31,1.0,1,19.400000000000002
2495,er3,AND,19.31,1.0,1,19.400000000000002
2496,er5,AND,19.31,1.0,1,19.400000000000002
2497,sf2,AND,19.31,1.0,1,19.400000000000002
2498,sf3,AND,19.31,1.0,1,19.400000000000002
2499,sf5,AND,19.31,1.0,1,19.400000000000002
2500,aucs,AND,26.83,0.1,4,67.21311475409836
2501,ckm_physicians,AND,26.83,0.1,6,97.5103734439834
2502,eu_transportation,AND,26.83,0.1,6,100.0
2503,lazega,AND,26.83,0.1,3,100.0
2504,er2,AND,26.83,0.1,5,99.4
2505,er3,AND,26.83,0.1,6,96.7
2506,er5,AND,26.83,0.1,5,97.6
2507,sf2,AND,26.83,0.1,3,63.1
2508,sf3,AND,26.83,0.1,4,39.300000000000004
2509,sf5,AND,26.83,0.1,5,46.0
2510,aucs,AND,26.83,0.2,4,67.21311475409836
2511,ckm_physicians,AND,26.83,0.2,7,97.5103734439834
2512,eu_transportation,AND,26.83,0.2,7,100.0
2513,lazega,AND,26.83,0.2,3,100.0
2514,er2,AND,26.83,0.2,6,99.4
2515,er3,AND,26.83,0.2,7,96.7
2516,er5,AND,26.83,0.2,6,97.6
2517,sf2,AND,26.83,0.2,3,63.1
2518,sf3,AND,26.83,0.2,4,39.0
2519,sf5,AND,26.83,0.2,5,45.4
2520,aucs,AND,26.83,0.30000000000000004,4,62.295081967213115
2521,ckm_physicians,AND,26.83,0.30000000000000004,7,90.04149377593362
2522,eu_transportation,AND,26.83,0.30000000000000004,13,100.0
2523,lazega,AND,26.83,0.30000000000000004,4,100.0
2524,er2,AND,26.83,0.30000000000000004,6,99.4
2525,er3,AND,26.83,0.30000000000000004,7,96.7
2526,er5,AND,26.83,0.30000000000000004,9,97.6
2527,sf2,AND,26.83,0.30000000000000004,4,63.1
2528,sf3,AND,26.83,0.30000000000000004,4,38.3
2529,sf5,AND,26.83,0.30000000000000004,5,44.1
2530,aucs,AND,26.83,0.4,3,50.81967213114754
2531,ckm_physicians,AND,26.83,0.4,9,62.655601659751035
2532,eu_transportation,AND,26.83,0.4,5,92.80575539568345
2533,lazega,AND,26.83,0.4,6,100.0
2534,er2,AND,26.83,0.4,9,99.4
2535,er3,AND,26.83,0.4,9,41.699999999999996
2536,er5,AND,26.83,0.4,7,31.7
2537,sf2,AND,26.83,0.4,6,63.1
2538,sf3,AND,26.83,0.4,5,36.8
2539,sf5,AND,26.83,0.4,6,37.2
2540,aucs,AND,26.83,0.5,3,40.98360655737705
2541,ckm_physicians,AND,26.83,0.5,3,36.51452282157676
2542,eu_transportation,AND,26.83,0.5,7,80.0959232613909
2543,lazega,AND,26.83,0.5,2,29.577464788732392
2544,er2,AND,26.83,0.5,8,39.5
2545,er3,AND,26.83,0.5,3,29.4
2546,er5,AND,26.83,0.5,2,27.200000000000003
2547,sf2,AND,26.83,0.5,8,58.8
2548,sf3,AND,26.83,0.5,3,32.4
2549,sf5,AND,26.83,0.5,3,29.099999999999998
2550,aucs,AND,26.83,0.6,3,40.98360655737705
2551,ckm_physicians,AND,26.83,0.6,3,36.51452282157676
2552,eu_transportation,AND,26.83,0.6,7,78.17745803357315
2553,lazega,AND,26.83,0.6,1,28.169014084507044
2554,er2,AND,26.83,0.6,5,36.9
2555,er3,AND,26.83,0.6,3,29.299999999999997
2556,er5,AND,26.83,0.6,2,27.0
2557,sf2,AND,26.83,0.6,8,57.99999999999999
2558,sf3,AND,26.83,0.6,3,32.300000000000004
2559,sf5,AND,26.83,0.6,3,28.4
2560,aucs,AND,26.83,0.7000000000000001,3,36.0655737704918
2561,ckm_physicians,AND,26.83,0.7000000000000001,2,32.365145228215766
2562,eu_transportation,AND,26.83,0.7000000000000001,4,67.86570743405275
2563,lazega,AND,26.83,0.7000000000000001,1,28.169014084507044
2564,er2,AND,26.83,0.7000000000000001,4,29.599999999999998
2565,er3,AND,26.83,0.7000000000000001,2,27.400000000000002
2566,er5,AND,26.83,0.7000000000000001,1,26.900000000000002
2567,sf2,AND,26.83,0.7000000000000001,4,40.300000000000004
2568,sf3,AND,26.83,0.7000000000000001,2,28.7
2569,sf5,AND,26.83,0.7000000000000001,2,27.400000000000002
2570,aucs,AND,26.83,0.8,2,29.508196721311474
2571,ckm_physicians,AND,26.83,0.8,2,31.12033195020747
2572,eu_transportation,AND,26.83,0.8,2,62.11031175059952
2573,lazega,AND,26.83,0.8,1,28.169014084507044
2574,er2,AND,26.83,0.8,2,27.700000000000003
2575,er3,AND,26.83,0.8,1,26.900000000000002
2576,er5,AND,26.83,0.8,1,26.900000000000002
2577,sf2,AND,26.83,0.8,2,33.900000000000006
2578,sf3,AND,26.83,0.8,2,27.800000000000004
2579,sf5,AND,26.83,0.8,1,26.900000000000002
2580,aucs,AND,26.83,0.9,2,29.508196721311474
2581,ckm_physicians,AND,26.83,0.9,2,31.12033195020747
2582,eu_transportation,AND,26.83,0.9,2,61.15107913669065
2583,lazega,AND,26.83,0.9,1,28.169014084507044
2584,er2,AND,26.83,0.9,2,27.500000000000004
2585,er3,AND,26.83,0.9,1,26.900000000000002
2586,er5,AND,26.83,0.9,1,26.900000000000002
2587,sf2,AND,26.83,0.9,2,33.6
2588,sf3,AND,26.83,0.9,2,27.800000000000004
2589,sf5,AND,26.83,0.9,1,26.900000000000002
2590,aucs,AND,26.83,1.0,1,27.86885245901639
2591,ckm_physicians,AND,26.83,1.0,1,26.970954356846473
2592,eu_transportation,AND,26.83,1.0,1,26.85851318944844
2593,lazega,AND,26.83,1.0,1,28.169014084507044
2594,er2,AND,26.83,1.0,1,26.900000000000002
2595,er3,AND,26.83,1.0,1,26.900000000000002
2596,er5,AND,26.83,1.0,1,26.900000000000002
2597,sf2,AND,26.83,1.0,1,26.900000000000002
2598,sf3,AND,26.83,1.0,1,26.900000000000002
2599,sf5,AND,26.83,1.0,1,26.900000000000002
2600,aucs,AND,37.28,0.1,4,81.9672131147541
2601,ckm_physicians,AND,37.28,0.1,4,97.5103734439834
2602,eu_transportation,AND,37.28,0.1,4,100.0
2603,lazega,AND,37.28,0.1,3,100.0
2604,er2,AND,37.28,0.1,4,99.4
2605,er3,AND,37.28,0.1,5,96.8
2606,er5,AND,37.28,0.1,5,97.8
2607,sf2,AND,37.28,0.1,3,63.6
2608,sf3,AND,37.28,0.1,3,46.2
2609,sf5,AND,37.28,0.1,4,51.6
2610,aucs,AND,37.28,0.2,6,81.9672131147541
2611,ckm_physicians,AND,37.28,0.2,5,97.5103734439834
2612,eu_transportation,AND,37.28,0.2,4,100.0
2613,lazega,AND,37.28,0.2,3,100.0
2614,er2,AND,37.28,0.2,6,99.4
2615,er3,AND,37.28,0.2,6,96.8
2616,er5,AND,37.28,0.2,5,97.8
2617,sf2,AND,37.28,0.2,3,63.6
2618,sf3,AND,37.28,0.2,3,46.1
2619,sf5,AND,37.28,0.2,5,51.6
2620,aucs,AND,37.28,0.30000000000000004,4,70.49180327868852
2621,ckm_physicians,AND,37.28,0.30000000000000004,6,93.7759336099585
2622,eu_transportation,AND,37.28,0.30000000000000004,5,100.0
2623,lazega,AND,37.28,0.30000000000000004,3,100.0
2624,er2,AND,37.28,0.30000000000000004,6,99.4
2625,er3,AND,37.28,0.30000000000000004,6,96.8
