,network,protocol,seeding_budget,mi_value,diffusion_len,active_actors_prct,seed_actors_prct,gain,selection_metric
31053,er3,OR,4,0.1,3.0,100.0,4.0,100.0,random
31054,er5,OR,4,0.1,2.15,100.0,4.0,100.0,random
31055,eu_transportation,OR,4,0.1,3.85,100.0,4.07673860911271,100.0,random
31056,lazega,OR,4,0.1,2.45,100.0,4.225352112676056,100.0,random
31057,sf2,OR,4,0.1,3.65,80.74000000000001,4.0,79.9375,random
31058,sf3,OR,4,0.1,3.0,88.30499999999999,4.0,87.81770833333334,random
31059,sf5,OR,4,0.1,3.0,98.87,4.0,98.82291666666667,random
31060,aucs,OR,5,0.1,2.8,100.0,6.557377049180329,100.0,random
31061,ckm_physicians,OR,5,0.1,3.6,94.27385892116182,5.394190871369295,93.94736842105263,random
31062,er2,OR,5,0.1,3.05,100.0,5.0,100.0,random
31063,er3,OR,5,0.1,3.0,100.0,5.0,100.0,random
31064,er5,OR,5,0.1,2.0,100.0,5.0,100.0,random
31065,eu_transportation,OR,5,0.1,3.9,100.0,5.035971223021583,100.0,random
31066,lazega,OR,5,0.1,2.0,100.0,5.633802816901409,100.0,random
31067,sf2,OR,5,0.1,3.05,80.91,5.0,79.90526315789474,random
31068,sf3,OR,5,0.1,3.0,88.39500000000001,5.0,87.78421052631579,random
31069,sf5,OR,5,0.1,3.0,98.845,5.0,98.78421052631579,random
31070,aucs,OR,6,0.1,2.75,100.0,6.557377049180329,100.0,random
31071,ckm_physicians,OR,6,0.1,3.5,97.0954356846473,6.224066390041494,96.90265486725664,random
31072,er2,OR,6,0.1,3.05,100.0,6.0,100.0,random
31073,er3,OR,6,0.1,3.0,100.0,6.0,100.0,random
31074,er5,OR,6,0.1,2.0,100.0,6.0,100.0,random
31075,eu_transportation,OR,6,0.1,3.5,100.0,6.235011990407674,100.0,random
31076,lazega,OR,6,0.1,2.0,100.0,7.042253521126762,100.0,random
31077,sf2,OR,6,0.1,3.0,81.16,6.0,79.95744680851064,random
31078,sf3,OR,6,0.1,3.0,88.57000000000001,6.0,87.84042553191489,random
31079,sf5,OR,6,0.1,3.0,98.83500000000001,6.0,98.76063829787236,random
31080,aucs,OR,7,0.1,2.7,100.0,8.19672131147541,100.0,random
31081,ckm_physicians,OR,7,0.1,3.65,95.99585062240664,7.053941908713694,95.69196428571429,random
31082,er2,OR,7,0.1,3.0,100.0,7.000000000000002,100.0,random
31083,er3,OR,7,0.1,3.0,100.0,7.000000000000002,100.0,random
31084,er5,OR,7,0.1,2.0,100.0,7.000000000000002,100.0,random
31085,eu_transportation,OR,7,0.1,3.5,100.0,7.194244604316546,100.0,random
31086,lazega,OR,7,0.1,2.0,100.0,7.042253521126762,100.0,random
31087,sf2,OR,7,0.1,3.0,81.365,7.000000000000002,79.96236559139786,random
31088,sf3,OR,7,0.1,3.0,88.64,7.000000000000002,87.78494623655914,random
31089,sf5,OR,7,0.1,2.9,98.89500000000001,7.000000000000002,98.81182795698925,random
31090,aucs,OR,8,0.1,2.75,100.0,8.19672131147541,100.0,random
31091,ckm_physicians,OR,8,0.1,3.45,99.149377593361,8.29875518672199,99.07239819004525,random
31092,er2,OR,8,0.1,3.0,100.0,8.0,100.0,random
31093,er3,OR,8,0.1,2.95,100.0,8.0,100.0,random
31094,er5,OR,8,0.1,2.0,100.0,8.0,100.0,random
31095,eu_transportation,OR,8,0.1,3.3,100.0,8.15347721822542,100.0,random
31096,lazega,OR,8,0.1,2.0,100.0,8.450704225352112,100.0,random
31097,sf2,OR,8,0.1,3.0,81.49499999999999,8.0,79.88586956521739,random
31098,sf3,OR,8,0.1,3.0,88.745,8.0,87.7663043478261,random
31099,sf5,OR,8,0.1,2.8,98.92999999999999,8.0,98.83695652173913,random
31100,aucs,OR,9,0.1,2.5,100.0,9.836065573770492,100.0,random
31101,ckm_physicians,OR,9,0.1,3.3,100.0,9.12863070539419,100.0,random
31102,er2,OR,9,0.1,3.0,100.0,9.0,100.0,random
31103,er3,OR,9,0.1,2.9,100.0,9.0,100.0,random
31104,er5,OR,9,0.1,2.0,100.0,9.0,100.0,random
31105,eu_transportation,OR,9,0.1,3.3,100.0,9.112709832134293,100.0,random
31106,lazega,OR,9,0.1,2.0,100.0,9.859154929577464,100.0,random
31107,sf2,OR,9,0.1,3.0,81.64,9.0,79.82417582417581,random
31108,sf3,OR,9,0.1,3.0,88.94500000000001,9.0,87.85164835164835,random
31109,sf5,OR,9,0.1,2.6,98.88,9.0,98.76923076923077,random
31110,aucs,OR,10,0.1,2.45,100.0,11.475409836065571,100.0,random
31111,ckm_physicians,OR,10,0.1,3.1,100.0,10.37344398340249,100.0,random
31112,er2,OR,10,0.1,3.0,100.0,10.0,100.0,random
31113,er3,OR,10,0.1,2.85,100.0,10.0,100.0,random
31114,er5,OR,10,0.1,2.0,100.0,10.0,100.0,random
31115,eu_transportation,OR,10,0.1,3.1,100.0,10.071942446043163,100.0,random
31116,lazega,OR,10,0.1,2.0,100.0,11.267605633802818,100.0,random
31117,sf2,OR,10,0.1,3.0,81.925,10.0,79.91666666666666,random
31118,sf3,OR,10,0.1,3.0,89.035,10.0,87.81666666666668,random
31119,sf5,OR,10,0.1,2.4,98.92,10.0,98.8,random
31120,aucs,OR,15,0.1,2.15,100.0,16.39344262295082,100.0,random
31121,ckm_physicians,OR,15,0.1,2.9,100.0,15.352697095435683,100.0,random
31122,er2,OR,15,0.1,2.85,100.0,15.0,100.0,random
31123,er3,OR,15,0.1,2.4,100.0,15.0,100.0,random
31124,er5,OR,15,0.1,2.0,100.0,15.0,100.0,random
31125,eu_transportation,OR,15,0.1,3.15,100.0,15.107913669064748,100.0,random
31126,lazega,OR,15,0.1,1.8,100.0,15.492957746478874,100.0,random
31127,sf2,OR,15,0.1,3.0,82.845,15.0,79.81764705882352,random
31128,sf3,OR,15,0.1,2.6,89.68,15.0,87.85882352941177,random
31129,sf5,OR,15,0.1,2.1,98.965,15.0,98.78235294117647,random
31130,aucs,OR,20,0.1,2.1,100.0,21.311475409836063,100.0,random
31131,ckm_physicians,OR,20,0.1,2.75,100.0,20.33195020746888,100.0,random
31132,er2,OR,20,0.1,2.45,100.0,20.0,100.0,random
31133,er3,OR,20,0.1,2.25,100.0,20.0,100.0,random
31134,er5,OR,20,0.1,2.0,100.0,20.0,100.0,random
31135,eu_transportation,OR,20,0.1,2.85,100.0,20.14388489208633,100.0,random
31136,lazega,OR,20,0.1,1.35,100.0,21.12676056338028,100.0,random
31137,sf2,OR,20,0.1,2.4,83.875,20.0,79.84375,random
31138,sf3,OR,20,0.1,2.1,90.13,20.0,87.6625,random
31139,sf5,OR,20,0.1,2.0,99.005,20.0,98.75625,random
31140,aucs,OR,25,0.1,1.95,100.0,26.229508196721316,100.0,random
31141,ckm_physicians,OR,25,0.1,2.55,100.0,25.311203319502077,100.0,random
31142,er2,OR,25,0.1,2.1,100.0,25.0,100.0,random
31143,er3,OR,25,0.1,2.05,100.0,25.0,100.0,random
31144,er5,OR,25,0.1,2.0,100.0,25.0,100.0,random
31145,eu_transportation,OR,25,0.1,2.55,100.0,25.179856115107917,100.0,random
31146,lazega,OR,25,0.1,1.1,100.0,25.352112676056336,100.0,random
31147,sf2,OR,25,0.1,2.05,84.785,25.0,79.71333333333334,random
31148,sf3,OR,25,0.1,2.05,90.77000000000001,25.0,87.69333333333334,random
31149,sf5,OR,25,0.1,2.0,99.10499999999999,25.0,98.80666666666667,random
31150,aucs,OR,30,0.1,1.9,100.0,31.147540983606564,100.0,random
31151,ckm_physicians,OR,30,0.1,2.35,100.0,30.29045643153527,100.0,random
31152,er2,OR,30,0.1,2.0,100.0,30.0,100.0,random
31153,er3,OR,30,0.1,2.05,100.0,30.0,100.0,random
31154,er5,OR,30,0.1,2.0,100.0,30.0,100.0,random
31155,eu_transportation,OR,30,0.1,2.55,100.0,30.215827338129497,100.0,random
31156,lazega,OR,30,0.1,1.05,100.0,30.985915492957748,100.0,random
31157,sf2,OR,30,0.1,2.0,86.015,30.0,80.02142857142857,random
31158,sf3,OR,30,0.1,2.0,91.42,30.0,87.74285714285715,random
31159,sf5,OR,30,0.1,2.0,99.22999999999999,30.0,98.9,random
31160,aucs,AND,1,0.2,0.0,1.6393442622950822,1.6393442622950822,0.0,random
31161,ckm_physicians,AND,1,0.2,0.95,1.7842323651452283,1.2448132780082988,0.5462184873949579,random
31162,er2,AND,1,0.2,1.0,1.285,1.0,0.2878787878787879,random
31163,er3,AND,1,0.2,0.4,1.06,1.0,0.06060606060606054,random
31164,er5,AND,1,0.2,0.0,1.0,1.0,0.0,random
31165,eu_transportation,AND,1,0.2,1.3,2.0743405275779376,1.1990407673860912,0.8859223300970873,random
31166,lazega,AND,1,0.2,0.0,1.4084507042253522,1.4084507042253522,0.0,random
31167,sf2,AND,1,0.2,1.4,1.4200000000000002,1.0,0.4242424242424242,random
31168,sf3,AND,1,0.2,0.1,1.025,1.0,0.02525252525252525,random
31169,sf5,AND,1,0.2,0.0,1.0,1.0,0.0,random
31170,aucs,AND,2,0.2,0.2,4.0983606557377055,3.2786885245901645,0.8474576271186443,random
31171,ckm_physicians,AND,2,0.2,2.0,4.253112033195021,2.0746887966804977,2.2245762711864407,random
31172,er2,AND,2,0.2,2.65,3.095,2.0,1.1173469387755104,random
31173,er3,AND,2,0.2,0.8,2.15,2.0,0.15306122448979584,random
31174,er5,AND,2,0.2,0.15,2.0149999999999997,2.0,0.015306122448979604,random
31175,eu_transportation,AND,2,0.2,1.95,3.9328537170263793,2.158273381294964,1.8137254901960786,random
31176,lazega,AND,2,0.2,0.0,2.8169014084507045,2.8169014084507045,0.0,random
31177,sf2,AND,2,0.2,2.2,3.1700000000000004,2.0,1.1938775510204083,random
31178,sf3,AND,2,0.2,0.5,2.05,2.0,0.05102040816326535,random
31179,sf5,AND,2,0.2,0.1,2.0100000000000002,2.0,0.010204081632653069,random
31180,aucs,AND,3,0.2,0.0,3.2786885245901645,3.2786885245901645,0.0,random
31181,ckm_physicians,AND,3,0.2,3.7,8.195020746887966,3.319502074688797,5.042918454935622,random
31182,er2,AND,3,0.2,3.55,5.295,3.0,2.365979381443299,random
31183,er3,AND,3,0.2,1.2,3.3400000000000007,3.0,0.35051546391752597,random
31184,er5,AND,3,0.2,0.05,3.005,3.0,0.005154639175257735,random
31185,eu_transportation,AND,3,0.2,2.1,5.323741007194244,3.117505995203837,2.277227722772277,random
31186,lazega,AND,3,0.2,0.0,4.225352112676056,4.225352112676056,0.0,random
31187,sf2,AND,3,0.2,2.85,4.885,3.0,1.9432989690721651,random
31188,sf3,AND,3,0.2,0.45,3.075,3.0,0.07731958762886598,random
31189,sf5,AND,3,0.2,0.1,3.0100000000000002,3.0,0.01030927835051547,random
31190,aucs,AND,4,0.2,0.6,6.229508196721311,4.918032786885246,1.379310344827586,random
31191,ckm_physicians,AND,4,0.2,4.75,11.535269709543568,4.149377593360995,7.705627705627707,random
31192,er2,AND,4,0.2,6.8,12.53,4.0,8.885416666666668,random
31193,er3,AND,4,0.2,1.7,4.625,4.0,0.6510416666666666,random
31194,er5,AND,4,0.2,0.55,4.065,4.0,0.06770833333333359,random
31195,eu_transportation,AND,4,0.2,3.35,7.182254196642686,4.07673860911271,3.2375,random
31196,lazega,AND,4,0.2,0.0,4.225352112676056,4.225352112676056,0.0,random
31197,sf2,AND,4,0.2,4.55,7.095000000000001,4.0,3.2239583333333335,random
31198,sf3,AND,4,0.2,0.65,4.125,4.0,0.1302083333333335,random
31199,sf5,AND,4,0.2,0.2,4.0200000000000005,4.0,0.02083333333333344,random
31200,aucs,AND,5,0.2,0.65,8.114754098360656,6.557377049180329,1.6666666666666665,random
31201,ckm_physicians,AND,5,0.2,5.15,16.03734439834025,5.394190871369295,11.25,random
31202,er2,AND,5,0.2,15.25,72.535,5.0,71.08947368421052,random
31203,er3,AND,5,0.2,1.8,5.965,5.0,1.0157894736842106,random
31204,er5,AND,5,0.2,0.7,5.1,5.0,0.10526315789473666,random
31205,eu_transportation,AND,5,0.2,3.05,9.136690647482014,5.035971223021583,4.318181818181818,random
31206,lazega,AND,5,0.2,0.0,5.633802816901409,5.633802816901409,0.0,random
31207,sf2,AND,5,0.2,6.5,14.215,5.0,9.7,random
31208,sf3,AND,5,0.2,1.05,5.225,5.0,0.2368421052631578,random
31209,sf5,AND,5,0.2,0.35,5.05,5.0,0.05263157894736831,random
31210,aucs,AND,6,0.2,0.7,8.688524590163933,6.557377049180329,2.280701754385965,random
31211,ckm_physicians,AND,6,0.2,8.25,24.91701244813278,6.224066390041494,19.933628318584073,random
31212,er2,AND,6,0.2,13.65,94.975,6.0,94.65425531914892,random
31213,er3,AND,6,0.2,2.2,7.3549999999999995,6.0,1.4414893617021278,random
31214,er5,AND,6,0.2,0.85,6.125,6.0,0.13297872340425515,random
31215,eu_transportation,AND,6,0.2,3.4,11.70263788968825,6.235011990407674,5.831202046035805,random
31216,lazega,AND,6,0.2,0.0,7.042253521126762,7.042253521126762,0.0,random
31217,sf2,AND,6,0.2,6.55,29.155,6.0,24.632978723404257,random
31218,sf3,AND,6,0.2,1.1,6.3100000000000005,6.0,0.3297872340425531,random
31219,sf5,AND,6,0.2,0.6,6.085,6.0,0.09042553191489346,random
31220,aucs,AND,7,0.2,1.25,12.786885245901638,8.19672131147541,5.000000000000001,random
31221,ckm_physicians,AND,7,0.2,7.9,29.336099585062243,7.053941908713694,23.973214285714285,random
31222,er2,AND,7,0.2,11.55,99.45500000000001,7.000000000000002,99.41397849462366,random
31223,er3,AND,7,0.2,3.0,9.165000000000001,7.000000000000002,2.327956989247311,random
31224,er5,AND,7,0.2,1.1,7.25,7.000000000000002,0.26881720430107403,random
31225,eu_transportation,AND,7,0.2,3.7,13.405275779376499,7.194244604316546,6.692506459948321,random
31226,lazega,AND,7,0.2,0.0,7.042253521126762,7.042253521126762,0.0,random
31227,sf2,AND,7,0.2,10.65,51.589999999999996,7.000000000000002,47.94623655913979,random
31228,sf3,AND,7,0.2,1.35,7.345000000000001,7.000000000000002,0.37096774193548265,random
31229,sf5,AND,7,0.2,0.45,7.065,7.000000000000002,0.06989247311827891,random
31230,aucs,AND,8,0.2,1.95,14.426229508196721,8.19672131147541,6.7857142857142865,random
31231,ckm_physicians,AND,8,0.2,10.35,36.45228215767635,8.29875518672199,30.70135746606335,random
31232,er2,AND,8,0.2,9.35,99.43,8.0,99.38043478260869,random
31233,er3,AND,8,0.2,4.1,10.879999999999999,8.0,3.1304347826086962,random
31234,er5,AND,8,0.2,1.25,8.370000000000001,8.0,0.4021739130434784,random
31235,eu_transportation,AND,8,0.2,3.25,14.532374100719423,8.15347721822542,6.945169712793733,random
31236,lazega,AND,8,0.2,0.05,8.52112676056338,8.450704225352112,0.07692307692307691,random
31237,sf2,AND,8,0.2,10.0,60.18000000000001,8.0,56.71739130434783,random
31238,sf3,AND,8,0.2,1.5,8.565000000000001,8.0,0.6141304347826085,random
31239,sf5,AND,8,0.2,0.6,8.11,8.0,0.11956521739130448,random
31240,aucs,AND,9,0.2,1.4,15.081967213114755,9.836065573770492,5.818181818181818,random
31241,ckm_physicians,AND,9,0.2,9.85,44.41908713692946,9.12863070539419,38.83561643835616,random
31242,er2,AND,9,0.2,8.45,99.44000000000001,9.0,99.38461538461539,random
31243,er3,AND,9,0.2,5.15,13.219999999999999,9.0,4.637362637362637,random
31244,er5,AND,9,0.2,1.3,9.51,9.0,0.5604395604395606,random
31245,eu_transportation,AND,9,0.2,3.4,16.115107913669068,9.112709832134293,7.70448548812665,random
31246,lazega,AND,9,0.2,0.15,10.070422535211268,9.859154929577464,0.23437500000000008,random
31247,sf2,AND,9,0.2,10.1,66.15,9.0,62.8021978021978,random
31248,sf3,AND,9,0.2,1.65,9.705,9.0,0.7747252747252753,random
31249,sf5,AND,9,0.2,0.8,9.135,9.0,0.1483516483516482,random
31250,aucs,AND,10,0.2,1.4,17.540983606557376,11.475409836065571,6.851851851851853,random
31251,ckm_physicians,AND,10,0.2,11.75,53.713692946058096,10.37344398340249,48.35648148148148,random
31252,er2,AND,10,0.2,8.05,99.45500000000001,10.0,99.39444444444443,random
31253,er3,AND,10,0.2,9.65,28.325,10.0,20.36111111111111,random
31254,er5,AND,10,0.2,1.65,10.7,10.0,0.7777777777777778,random
31255,eu_transportation,AND,10,0.2,3.7,18.02158273381295,10.071942446043163,8.84,random
31256,lazega,AND,10,0.2,1.75,25.633802816901408,11.267605633802818,16.19047619047619,random
31257,sf2,AND,10,0.2,7.65,66.265,10.0,62.51666666666667,random
31258,sf3,AND,10,0.2,2.1,10.845,10.0,0.9388888888888889,random
31259,sf5,AND,10,0.2,0.9,10.245000000000001,10.0,0.2722222222222221,random
31260,aucs,AND,15,0.2,4.7,46.393442622950815,16.39344262295082,35.88235294117648,random
31261,ckm_physicians,AND,15,0.2,11.6,84.04564315352698,15.352697095435683,81.15196078431372,random
31262,er2,AND,15,0.2,6.05,99.47,15.0,99.3764705882353,random
31263,er3,AND,15,0.2,10.6,97.14500000000001,15.0,96.64117647058823,random
31264,er5,AND,15,0.2,6.7,26.55,15.0,13.588235294117647,random
31265,eu_transportation,AND,15,0.2,3.8,26.306954436450837,15.107913669064748,13.192090395480225,random
31266,lazega,AND,15,0.2,3.75,70.70422535211267,15.492957746478874,65.33333333333334,random
31267,sf2,AND,15,0.2,5.5,68.155,15.0,62.53529411764706,random
31268,sf3,AND,15,0.2,7.8,20.7,15.0,6.705882352941177,random
31269,sf5,AND,15,0.2,2.2,16.005000000000003,15.0,1.1823529411764704,random
31270,aucs,AND,20,0.2,5.5,65.98360655737704,21.311475409836063,56.77083333333333,random
31271,ckm_physicians,AND,20,0.2,9.0,91.86721991701245,20.33195020746888,89.79166666666666,random
31272,er2,AND,20,0.2,5.2,99.53999999999999,20.0,99.425,random
31273,er3,AND,20,0.2,7.45,97.17,20.0,96.4625,random
31274,er5,AND,20,0.2,9.9,98.03999999999999,20.0,97.55,random
31275,eu_transportation,AND,20,0.2,3.6,35.695443645083934,20.14388489208633,19.474474474474476,random
31276,lazega,AND,20,0.2,3.85,100.0,21.12676056338028,100.0,random
31277,sf2,AND,20,0.2,4.45,69.92999999999999,20.0,62.4125,random
31278,sf3,AND,20,0.2,10.95,37.75,20.0,22.187500000000004,random
31279,sf5,AND,20,0.2,9.95,28.764999999999997,20.0,10.95625,random
31280,aucs,AND,25,0.2,4.85,73.27868852459017,26.229508196721316,63.77777777777777,random
31281,ckm_physicians,AND,25,0.2,7.45,96.6390041493776,25.311203319502077,95.5,random
31282,er2,AND,25,0.2,4.5,99.565,25.0,99.41999999999999,random
31283,er3,AND,25,0.2,6.15,97.35,25.0,96.46666666666667,random
31284,er5,AND,25,0.2,6.6,98.225,25.0,97.63333333333333,random
31285,eu_transportation,AND,25,0.2,3.65,42.13429256594724,25.179856115107917,22.66025641025641,random
31286,lazega,AND,25,0.2,3.05,100.0,25.352112676056336,100.0,random
31287,sf2,AND,25,0.2,4.15,72.03999999999999,25.0,62.71999999999999,random
31288,sf3,AND,25,0.2,7.45,43.935,25.0,25.246666666666666,random
31289,sf5,AND,25,0.2,12.8,47.745,25.0,30.326666666666664,random
31290,aucs,AND,30,0.2,4.3,81.80327868852459,31.147540983606564,73.57142857142857,random
31291,ckm_physicians,AND,30,0.2,6.15,98.96265560165975,30.29045643153527,98.51190476190474,random
31292,er2,AND,30,0.2,4.35,99.57000000000001,30.0,99.38571428571427,random
31293,er3,AND,30,0.2,5.45,97.55499999999999,30.0,96.50714285714285,random
31294,er5,AND,30,0.2,5.45,98.31,30.0,97.58571428571429,random
31295,eu_transportation,AND,30,0.2,3.8,49.412470023980816,30.215827338129497,27.508591065292098,random
31296,lazega,AND,30,0.2,2.7,100.0,30.985915492957748,100.0,random
31297,sf2,AND,30,0.2,3.9,74.05,30.0,62.92857142857142,random
31298,sf3,AND,30,0.2,5.85,48.205,30.0,26.007142857142856,random
31299,sf5,AND,30,0.2,9.05,52.975,30.0,32.82142857142857,random
31300,aucs,AND,31,0.2,4.3,83.9344262295082,31.147540983606564,76.66666666666666,random
31301,ckm_physicians,AND,31,0.2,6.15,96.90871369294607,31.12033195020747,95.51204819277109,random
31302,er2,AND,31,0.2,4.3,99.575,31.0,99.38405797101449,random
31303,er3,AND,31,0.2,5.25,97.6,31.0,96.52173913043478,random
31304,er5,AND,31,0.2,5.25,98.27000000000001,31.0,97.4927536231884,random
31305,eu_transportation,AND,31,0.2,3.7,51.906474820143885,31.175059952038374,30.12195121951219,random
31306,lazega,AND,31,0.2,2.4,100.0,32.3943661971831,100.0,random
31307,sf2,AND,31,0.2,3.7,74.255,31.0,62.68840579710145,random
31308,sf3,AND,31,0.2,5.75,49.2,31.0,26.3768115942029,random
31309,sf5,AND,31,0.2,9.4,54.275,31.0,33.731884057971016,random
31310,aucs,AND,32,0.2,4.25,84.59016393442623,32.78688524590164,77.07317073170731,random
31311,ckm_physicians,AND,32,0.2,6.1,98.71369294605809,32.365145228215766,98.09815950920245,random
31312,er2,AND,32,0.2,4.15,99.58500000000001,32.0,99.38970588235293,random
31313,er3,AND,32,0.2,5.15,97.5,32.0,96.32352941176471,random
31314,er5,AND,32,0.2,5.1,98.32000000000001,32.0,97.52941176470588,random
31315,eu_transportation,AND,32,0.2,3.5,51.61870503597122,32.13429256594724,28.710247349823327,random
31316,lazega,AND,32,0.2,2.45,100.0,32.3943661971831,100.0,random
31317,sf2,AND,32,0.2,3.6,74.66499999999999,32.0,62.74264705882352,random
31318,sf3,AND,32,0.2,5.4,49.85,32.0,26.25,random
31319,sf5,AND,32,0.2,7.45,55.07000000000001,32.0,33.9264705882353,random
31320,aucs,AND,33,0.2,3.7,86.72131147540983,34.42622950819672,79.75,random
31321,ckm_physicians,AND,33,0.2,5.75,98.58921161825727,33.19502074688796,97.88819875776397,random
31322,er2,AND,33,0.2,3.85,99.64,33.0,99.46268656716418,random
31323,er3,AND,33,0.2,5.35,97.67,33.0,96.52238805970148,random
31324,er5,AND,33,0.2,5.0,98.33,33.0,97.50746268656715,random
31325,eu_transportation,AND,33,0.2,3.2,54.62829736211031,33.093525179856115,32.18637992831541,random
31326,lazega,AND,33,0.2,2.2,100.0,33.80281690140845,100.0,random
31327,sf2,AND,33,0.2,3.4,74.99,33.0,62.67164179104477,random
31328,sf3,AND,33,0.2,5.2,50.82,33.0,26.597014925373138,random
31329,sf5,AND,33,0.2,7.1,56.25,33.0,34.701492537313435,random
31330,aucs,AND,34,0.2,4.3,84.91803278688525,34.42622950819672,77.0,random
31331,ckm_physicians,AND,34,0.2,6.05,97.98755186721992,34.024896265560166,96.94968553459118,random
31332,er2,AND,34,0.2,4.1,99.645,34.0,99.46212121212122,random
31333,er3,AND,34,0.2,5.05,97.78999999999999,34.0,96.65151515151516,random
31334,er5,AND,34,0.2,5.1,98.47,34.0,97.68181818181819,random
31335,eu_transportation,AND,34,0.2,3.75,56.88249400479616,34.05275779376499,34.61818181818181,random
31336,lazega,AND,34,0.2,2.2,100.0,35.2112676056338,100.0,random
31337,sf2,AND,34,0.2,3.25,75.26,34.0,62.515151515151516,random
31338,sf3,AND,34,0.2,5.2,51.775,34.0,26.931818181818187,random
31339,sf5,AND,34,0.2,6.9,56.495000000000005,34.0,34.08333333333333,random
31340,aucs,AND,35,0.2,3.75,86.31147540983606,36.0655737704918,78.58974358974359,random
31341,ckm_physicians,AND,35,0.2,5.5,98.85892116182573,35.26970954356847,98.23717948717949,random
31342,er2,AND,35,0.2,4.15,99.61,35.0,99.4,random
31343,er3,AND,35,0.2,4.9,97.675,35.0,96.42307692307692,random
31344,er5,AND,35,0.2,4.7,98.495,35.0,97.6846153846154,random
31345,eu_transportation,AND,35,0.2,3.05,58.357314148681056,35.011990407673856,35.92250922509226,random
31346,lazega,AND,35,0.2,2.4,100.0,35.2112676056338,100.0,random
31347,sf2,AND,35,0.2,3.55,75.965,35.0,63.02307692307693,random
31348,sf3,AND,35,0.2,4.7,52.455,35.0,26.85384615384616,random
31349,sf5,AND,35,0.2,6.1,57.825,35.0,35.115384615384606,random
31350,aucs,AND,36,0.2,3.85,89.01639344262296,36.0655737704918,82.82051282051282,random
31351,ckm_physicians,AND,36,0.2,5.65,98.94190871369294,36.09958506224066,98.34415584415585,random
31352,er2,AND,36,0.2,3.9,99.64500000000001,36.0,99.4453125,random
31353,er3,AND,36,0.2,4.85,97.78999999999999,36.0,96.546875,random
31354,er5,AND,36,0.2,4.85,98.35499999999999,36.0,97.4296875,random
31355,eu_transportation,AND,36,0.2,2.9,56.52278177458034,36.21103117505996,31.84210526315789,random
31356,lazega,AND,36,0.2,2.2,100.0,36.61971830985916,100.0,random
31357,sf2,AND,36,0.2,3.45,76.125,36.0,62.6953125,random
31358,sf3,AND,36,0.2,4.65,53.275,36.0,26.992187500000007,random
31359,sf5,AND,36,0.2,6.35,58.67999999999999,36.0,35.43749999999999,random
31360,aucs,AND,37,0.2,4.0,86.88524590163935,37.704918032786885,78.94736842105263,random
31361,ckm_physicians,AND,37,0.2,5.25,99.149377593361,37.344398340248965,98.64238410596026,random
31362,er2,AND,37,0.2,3.8,99.655,37.0,99.45238095238095,random
31363,er3,AND,37,0.2,4.95,97.735,37.0,96.4047619047619,random
31364,er5,AND,37,0.2,4.6,98.46000000000001,37.0,97.55555555555556,random
31365,eu_transportation,AND,37,0.2,3.3,59.460431654676256,37.170263788968825,35.47709923664122,random
31366,lazega,AND,37,0.2,2.05,100.0,38.0281690140845,100.0,random
31367,sf2,AND,37,0.2,3.3,76.675,37.0,62.97619047619048,random
31368,sf3,AND,37,0.2,4.9,54.14000000000001,37.0,27.20634920634921,random
31369,sf5,AND,37,0.2,5.85,59.17,37.0,35.19047619047619,random
31370,aucs,AND,38,0.2,3.75,90.57377049180329,39.34426229508197,84.45945945945945,random
31371,ckm_physicians,AND,38,0.2,5.35,98.92116182572614,38.17427385892116,98.25503355704697,random
31372,er2,AND,38,0.2,3.75,99.6,38.0,99.35483870967741,random
31373,er3,AND,38,0.2,4.55,97.82000000000001,38.0,96.48387096774192,random
31374,er5,AND,38,0.2,4.4,98.45,38.0,97.5,random
31375,eu_transportation,AND,38,0.2,3.4,60.851318944844124,38.1294964028777,36.72480620155038,random
31376,lazega,AND,38,0.2,2.2,100.0,38.0281690140845,100.0,random
31377,sf2,AND,38,0.2,3.1,76.91,38.0,62.75806451612904,random
31378,sf3,AND,38,0.2,4.55,54.55500000000001,38.0,26.70161290322581,random
31379,sf5,AND,38,0.2,6.35,59.925,38.0,35.36290322580645,random
31380,aucs,AND,39,0.2,3.85,88.52459016393443,39.34426229508197,81.08108108108108,random
31381,ckm_physicians,AND,39,0.2,4.95,98.85892116182573,39.004149377593365,98.12925170068027,random
31382,er2,AND,39,0.2,3.65,99.62,39.0,99.37704918032787,random
31383,er3,AND,39,0.2,4.5,97.92999999999999,39.0,96.60655737704917,random
31384,er5,AND,39,0.2,4.3,98.53,39.0,97.59016393442622,random
31385,eu_transportation,AND,39,0.2,3.05,61.714628297362104,39.08872901678657,37.145669291338585,random
31386,lazega,AND,39,0.2,2.2,100.0,39.436619718309856,100.0,random
31387,sf2,AND,39,0.2,3.3,77.055,39.0,62.38524590163935,random
31388,sf3,AND,39,0.2,4.4,55.495000000000005,39.0,27.040983606557383,random
31389,sf5,AND,39,0.2,5.9,60.56,39.0,35.34426229508196,random
31390,aucs,AND,40,0.2,3.35,88.27868852459017,40.98360655737705,80.13888888888889,random
31391,ckm_physicians,AND,40,0.2,4.95,99.41908713692946,40.24896265560166,99.02777777777779,random
31392,er2,AND,40,0.2,3.75,99.625,40.0,99.375,random
31393,er3,AND,40,0.2,4.2,97.9,40.0,96.5,random
31394,er5,AND,40,0.2,4.15,98.545,40.0,97.575,random
